Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
C0030305	C0021641	0.526908	0.263469	0.165421	0.111111	0.033121	0.636364	C1140093|C0000000|C2720507|C1256741		C1256741	C1140093=C0030305->C0030286->C0014130->C0012634->*C1140093*<-C0021641<-C0935929<-C0013227<-C0220806|C2720507=C0030305->C0030286->C0014130->C0012634->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227|C1256741=C0030305->C0030286->C0014130->C0012674->*C1256741*<-C0021641<-C0935929<-C0013227<-C0007995|C0000000=C0030305->C0030286->C1302710->C0277538->*C0000000*<-C0021641<-C0935929<-C0013227<-C2720507
C0017160	C0021641	0.552268	0.241663	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0017160->C0021831->C0266806->*C0000000*<-C0021641<-C0935929<-C0013227<-C2720507
C0019655	C0032950	0.552268	0.225494	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0019655->C0026946->C0029511->*C0000000*<-C0032950<-C0003209<-C0013227<-C2720507
C0149651	C0013404	0.552268	0.231433	0.056169	0.125000	0.028559	0.363636	C2720507		C2720507	C2720507=C0149651->C1265981->C0332447->C1260954->C1268086->*C2720507*<-C0013404<-C0037088
C0018991	C0070166	0.552268	0.212484	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0018991->C0037929->C0175677->C0029509->*C0000000*<-C0070166<-C0032177<-C0032178
C0026946	C0286651	0.581019	0.227791	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0026946->C0029511->*C0000000*<-C0286651<-C0019227<-C0015684<-C0002052
C0035435	C0009262	0.552268	0.274872	0.173100	0.125000	0.034915	0.666667	C1140093|C0000000|C2720507|C1256741		C1256741	C1140093=C0035435->C0009782->C0012634->*C1140093*<-C0009262<-C0018100<-C0013227<-C0220806|C2720507=C0035435->C0009782->C0012634->C0037088->*C2720507*<-C0009262<-C0018100<-C0013227|C1256741=C0035435->C0026857->C0012674->*C1256741*<-C0009262<-C0002062<-C0019398<-C0007995|C0000000=C0035435->C0263660->C0041785->*C0000000*<-C0009262<-C0018100<-C0013227<-C2720507
C0013404	C0220892	0.552268	0.246046	0.059979	0.125000	0.030556	0.363636	C2720507|C0000000		C2720507	C2720507=C0013404->C0037088->*C2720507*<-C0220892<-C0026458<-C0003232<-C0003204<-C0013227|C0000000=C0013404->C0029601->*C0000000*<-C0220892<-C0026458<-C0003232<-C0457591<-C0729762
C1623038	C0018926	0.653466	0.286592	0.302105	0.200000	0.036861	0.833333	C0037088		C0037088	C0037088=C1623038->C0016059->*C0037088*<-C0018926<-C1689949
C0877781	C0018681	0.850756	0.854660	0.973815	0.500000	0.510472	0.979592	C0018681		C0018681	C0018681=C0877781->*C0018681
C0004153	C0018834	0.526908	0.365280	0.483527	0.111111	0.053048	0.800000	C0679384|C0012634|C0263978|C0012674|C1285159		C1285159	C1285159=C0004153->C1096458->C0042373->C0007222->*C1285159*<-C0018834<-C0037089<-C0017178<-C0012242|C0012674=C0004153->C1096458->C0042373->C0007222->*C0012674*<-C0018834<-C0037089<-C0017178<-C0012242|C0012634=C0004153->C1096458->C0042373->C0007222->*C0012634*<-C0018834<-C0037089<-C0017178<-C0012242|C0679384=C0004153->C1096458->C0042373->C0007222->*C0679384*<-C0018834<-C0037089<-C0017178<-C0012242|C0263978=C0004153->C1096458->C0042373->*C0263978*<-C0018834<-C0559234<-C0017168<-C0038354<-C1290864
C0920289	C0015672	0.000000	0.357650	0.000000	0.000000	0.000000	0.000000				
C0878544	C0039070	0.701512	0.446463	0.658964	0.250000	0.077231	0.918919	C0007222		C0007222	C0007222=C0878544->C0018799->*C0007222*<-C0039070
C0003129	C0036572	0.614210	0.330029	0.393275	0.166667	0.045065	0.814815	C1290906|C0037088		C1290906	C0037088=C0003129->C0003130->C0037090->*C0037088*<-C0036572<-C0027854|C1290906=C0003129->C0003130->C0425442->*C1290906*<-C0036572<-C0730595
C0036494	C0001962	0.581019	0.258242	0.063349	0.142857	0.032330	0.400000	C2720507		C2720507	C2720507=C0036494->C0026603->C0037088->*C2720507*<-C0001962<-C0039536<-C0013227
C0242339	C0060277	0.552268	0.270515	0.210685	0.125000	0.034219	0.695652	C0007995		C0007995	C0007995=C0242339->C0154251->C0023779->*C0007995*<-C0060277<-C0018928<-C0018938<-C0013227
C0039730	C0040822	0.552268	0.325174	0.409892	0.125000	0.044064	0.758621	C0679384|C0000000|C0037088|C0012634		C0012634	C0037088=C0039730->C0019045->C0019247->C0012634->*C0037088*<-C0040822<-C0013384<-C1290906|C0012634=C0039730->C0019045->C0019247->*C0012634*<-C0040822<-C0013384<-C0027854<-C0027765|C0679384=C0039730->C0019045->C0018939->*C0679384*<-C0040822<-C0013384<-C0027854<-C0027765|C0000000=C0039730->C0477306->*C0000000*<-C0040822<-C0013384<-C1290906<-C0037088<-C2720507
C0009951	C0085208	0.614210	0.224880	0.054538	0.166667	0.027706	0.444444	C2720507		C2720507	C2720507=C0009951->C0037088->*C2720507*<-C0085208<-C1629845<-C0013227
C0002962	C0028351	0.552268	0.226527	0.061633	0.125000	0.027918	0.363636	C1140093|C0000000		C1140093	C1140093=C0002962->C1300028->C0012634->*C1140093*<-C0028351<-C0027908<-C0029224<-C0220806|C0000000=C0002962->C0151744->C0155670->*C0000000*<-C0028351<-C0014983<-C0001962<-C0678408
C0010592	C0032950	0.701512	0.433220	0.632560	0.250000	0.072641	0.888889	C0003191		C0003191	C0003191=C0010592->*C0003191*<-C0032950<-C0003209
C0037763	C0036396	0.614210	0.428073	0.635218	0.166667	0.070931	0.878049	C0027854|C0027765		C0027854	C0027854=C0037763->C0392702->*C0027854*<-C0036396<-C0027796<-C0030193|C0027765=C0037763->C0392702->C0027854->*C0027765*<-C0036396<-C0031117
C0003128	C0152149	0.763454	0.565909	0.828322	0.333333	0.134212	0.933333	C1291681		C1291681	C1291681=C0003128->*C1291681*<-C0152149
C0022116	C0995182	0.000000	0.392524	0.000000	0.000000	0.000000	0.000000				
C0006277	C0298130	0.526908	0.214705	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0006277->C0035243->C0869452->*C0000000*<-C0298130<-C0000979<-C0000983<-C0013227<-C2720507
C0286651	C0024027	0.763454	0.729392	0.931391	0.333333	0.285939	0.941176	C0003277|C0360714		C0360714	C0003277=C0286651->*C0003277*<-C0024027|C0360714=C0286651->*C0360714*<-C0024027
C0032285	C1883552	0.526908	0.226878	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0032285->C0035243->C0869452->*C0000000*<-C1883552<-C0442795<-C0442719<-C1285164<-C2720507
C0037763	C0016860	0.552268	0.234343	0.056909	0.125000	0.028946	0.363636	C2720507		C2720507	C2720507=C0037763->C0427194->C1290906->C0037088->*C2720507*<-C0016860<-C0012798<-C0013227
C0040485	C0014806	0.581019	0.219304	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0040485->C0949445->*C0000000*<-C0014806<-C0017173<-C0013227<-C2720507
C0011603	C0020517	0.653466	0.429315	0.536522	0.200000	0.071340	0.846154	C0012634|C0679384		C0012634	C0012634=C0011603->C0037274->*C0012634*<-C0020517<-C1719883|C0679384=C0011603->C0037274->*C0679384*<-C0020517<-C0021053
C0947651	C0022614	0.000000	0.357679	0.000000	0.000000	0.000000	0.000000				
C0003850	C0022116	0.701512	0.541550	0.767953	0.250000	0.119907	0.926829	C0042373		C0042373	C0042373=C0003850->C1096458->*C0042373*<-C0022116
C0018995	C0032617	0.701512	0.409709	0.616598	0.250000	0.065154	0.888889	C0025517		C0025517	C0025517=C0018995->C0012715->*C0025517*<-C0032617
C0025587	C0040460	0.701512	0.549142	0.812314	0.250000	0.124194	0.930233	C0030193		C0030193	C0030193=C0025587->*C0030193*<-C0040460<-C0015468
C0011175	C0038187	0.614210	0.211686	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0011175->C0267995->C0868890->*C0000000*<-C0038187<-C0015619
C0009319	C0014544	0.614210	0.227909	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0009319->C0021390->C0029512->*C0000000*<-C0014544<-C0154721
C0011847	C0085602	0.000000	0.357406	0.000000	0.000000	0.000000	0.000000				
C0162275	C0038187	0.581019	0.211554	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0162275->C0022638->C0235430->C0868890->*C0000000*<-C0038187<-C0015619
C0054836	C0717550	0.763454	0.380223	0.556346	0.333333	0.056845	0.928571	C0003364		C0003364	C0003364=C0054836->*C0003364*<-C0717550
C0301532	C0039840	0.701512	0.435148	0.656330	0.250000	0.073292	0.936170	C0042890		C0042890	C0042890=C0301532->*C0042890*<-C0039840<-C0042849
C0020676	C1883552	0.552268	0.220805	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0020676->C0700502->*C0000000*<-C1883552<-C0442795<-C0442719<-C1285164<-C2720507
C0039730	C0019045	0.850756	0.945565	0.992198	0.500000	0.777363	0.981818	C0019045		C0019045	C0019045=C0039730->*C0019045
C0026946	C0025289	0.701512	0.392456	0.540867	0.250000	0.060155	0.857143	C0004615		C0004615	C0004615=C0026946->*C0004615*<-C0025289<-C0007684
C0030232	C0060277	0.552268	0.224828	0.054526	0.125000	0.027699	0.363636	C2720507		C2720507	C2720507=C0030232->C0037285->C0037088->*C2720507*<-C0060277<-C0018928<-C0018938<-C0013227
C0332566	C0332573	0.701512	0.298594	0.339835	0.250000	0.038966	0.769231	C0332447		C0332447	C0332447=C0332566->C0332563->*C0332447*<-C0332573
C0018834	C0020740	0.581019	0.226903	0.055037	0.142857	0.027966	0.400000	C2720507		C2720507	C2720507=C0018834->C0037089->C0037088->*C2720507*<-C0020740<-C0002771<-C0013227
C0995182	C0020264	0.000000	0.359901	0.000000	0.000000	0.000000	0.000000				
C0009214	C0011816	0.763454	0.494595	0.737688	0.333333	0.096494	0.933333	C0003449		C0003449	C0003449=C0009214->*C0003449*<-C0011816
C0001047	C0001443	0.653466	0.322635	0.334784	0.200000	0.043550	0.818182	C0013227		C0013227	C0013227=C0001047->C0221788->*C0013227*<-C0001443<-C0002771
C0086073	C0032950	0.653466	0.316446	0.337108	0.200000	0.042320	0.846154	C1258064|C0013227		C1258064	C1258064=C0086073->C0282555->*C1258064*<-C0032950<-C0003209|C0013227=C0086073->C0282555->*C0013227*<-C0032950<-C0003209
C0007559	C0007561	0.763454	0.702112	0.919673	0.333333	0.252035	0.952381	C0279516|C0304320		C0304320	C0279516=C0007559->*C0279516*<-C0007561|C0304320=C0007559->*C0304320*<-C0007561
C0030193	C0026549	0.581019	0.261640	0.064320	0.142857	0.032842	0.400000	C2720507|C0000000		C2720507	C2720507=C0030193->C0037088->*C2720507*<-C0026549<-C0027415<-C0597318<-C0013227|C0000000=C0030193->C0029625->*C0000000*<-C0026549<-C0242402<-C0678374<-C1140162
C0027358	C0015846	0.701512	0.473580	0.710508	0.250000	0.087554	0.914286	C0002772|C0027409|C0027415		C0027409	C0002772=C0027358->C0026549->*C0002772*<-C0015846|C0027415=C0027358->C0026549->*C0027415*<-C0015846|C0027409=C0027358->C0026549->*C0027409*<-C0015846
C0001824	C0854467	0.653466	0.477322	0.727611	0.200000	0.089083	0.925926	C0018939		C0018939	C0018939=C0001824->C0023530->C0023510->*C0018939*<-C0854467
C0013428	C0019079	0.614210	0.366114	0.523881	0.166667	0.053253	0.814815	C0037088|C1689949		C1689949	C0037088=C0013428->C0574785->C0752303->*C0037088*<-C0019079<-C0037090|C1689949=C0013428->C0000737->C0476288->*C1689949*<-C0019079<-C0037090
C0042384	C0018991	0.581019	0.347948	0.462468	0.142857	0.048961	0.842105	C0679384|C0012634|C0012674|C1285159		C1285159	C1285159=C0042384->C0042373->C0007222->*C1285159*<-C0018991<-C0007682<-C0027765|C0012674=C0042384->C0042373->C0007222->*C0012674*<-C0018991<-C0037929<-C0043251|C0012634=C0042384->C0042373->C0007222->*C0012634*<-C0018991<-C0007682<-C0027765|C0679384=C0042384->C0042373->C0007222->*C0679384*<-C0018991<-C0007682<-C0027765
C0917801	C0086140	0.581019	0.223742	0.054260	0.142857	0.027560	0.400000	C2720507		C2720507	C2720507=C0917801->C0021603->C0851578->C0037088->*C2720507*<-C0086140<-C0013227
C0009262	C0033209	0.763454	0.600510	0.854998	0.333333	0.157512	0.944444	C0018100		C0018100	C0018100=C0009262->*C0018100*<-C0033209
C1623038	C0002871	0.614210	0.331526	0.408131	0.166667	0.045379	0.800000	C0030660|C0037088		C0030660	C0037088=C1623038->C0016059->*C0037088*<-C0002871<-C0018939<-C0012634|C0030660=C1623038->C0016059->*C0030660*<-C0002871<-C0018939<-C0012634
C0038187	C0152149	0.614210	0.210621	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0038187->C0015619->*C0000000*<-C0152149<-C0423610<-C0156402
C0008947	C0026196	0.701512	0.281884	0.275719	0.250000	0.036067	0.823529	C1320237		C1320237	C1320237=C0008947->C0360333->*C1320237*<-C0026196
C0019158	C0000970	0.552268	0.232397	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0019158->C0023895->C0266806->*C0000000*<-C0000970<-C0003419<-C0013227<-C2720507
C0019270	C0013456	0.701512	0.348617	0.437661	0.250000	0.049112	0.880000	C0012634		C0012634	C0012634=C0019270->*C0012634*<-C0013456<-C0013447
C0003862	C0717550	0.552268	0.225544	0.054701	0.125000	0.027791	0.363636	C2720507		C2720507	C2720507=C0003862->C0030193->C0037088->*C2720507*<-C0717550<-C0003364<-C0007220<-C0013227
C0018021	C0011644	0.614210	0.341299	0.443558	0.166667	0.047477	0.827586	C0679384|C0012634|C1290853		C1290853	C1290853=C0018021->C0040128->C0558385->*C1290853*<-C0011644<-C0009782|C0012634=C0018021->C0040128->C0014130->*C0012634*<-C0011644<-C0009782|C0679384=C0018021->C0040128->C0014130->*C0679384*<-C0011644<-C0037274
C0004134	C0001962	0.581019	0.270192	0.066828	0.142857	0.034167	0.400000	C2720507		C2720507	C2720507=C0004134->C0027854->C0037088->*C2720507*<-C0001962<-C0039536<-C0013227
C0043528	C0004576	0.850756	0.994228	0.999276	0.500000	0.973651	0.981132	C0043528		C0043528	C0043528=C0043528*<-C0004576
C0043167	C0023343	0.701512	0.508116	0.766007	0.250000	0.102723	0.947368	C0004623		C0004623	C0004623=C0043167->*C0004623*<-C0023343<-C0026918
C0035508	C0034642	0.763454	0.867554	0.977362	0.333333	0.541849	0.941176	C0035234|C0425542		C0035234	C0035234=C0035508->*C0035234*<-C0034642|C0425542=C0035508->*C0425542*<-C0034642
C0002962	C0014563	0.552268	0.229863	0.062558	0.125000	0.028352	0.363636	C1140093|C0000000		C1140093	C1140093=C0002962->C1300028->C0012634->*C1140093*<-C0014563<-C0027908<-C0029224<-C0220806|C0000000=C0002962->C0151744->C0155670->*C0000000*<-C0014563<-C0014983<-C0001962<-C0678408
C0004153	C0002962	0.701512	0.705151	0.915476	0.250000	0.255603	0.933333	C0004153		C0004153	C0004153=C0004153*<-C0002962<-C1956346<-C0003850
C0019158	C0018926	0.614210	0.440999	0.661932	0.166667	0.075303	0.878049	C0012634|C0012242		C0012242	C0012634=C0019158->C0023895->C0012242->*C0012634*<-C0018926<-C0042963|C0012242=C0019158->C0023895->*C0012242*<-C0018926<-C0042963<-C0476288
C0027358	C0026549	0.850756	0.781852	0.948971	0.500000	0.364485	0.984127	C0026549		C0026549	C0026549=C0027358->*C0026549
C0232955	C0232962	0.763454	0.556439	0.819473	0.333333	0.128458	0.666667	C0029592		C0029592	C0029592=C0232955->*C0029592*<-C0232962
C0011991	C0009262	0.581019	0.227939	0.055294	0.142857	0.028101	0.400000	C2720507		C2720507	C2720507=C0011991->C0037089->C0037088->*C2720507*<-C0009262<-C0018100<-C0013227
C0027121	C0026848	0.850756	0.664970	0.882805	0.500000	0.212242	0.976744	C0026848		C0026848	C0026848=C0027121->*C0026848
C0006277	C0023992	0.526908	0.216215	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0006277->C0035243->C0869452->*C0000000*<-C0023992<-C0003292<-C0017173<-C0013227<-C2720507
C0013428	C0008809	0.552268	0.228921	0.055539	0.125000	0.028229	0.363636	C2720507|C0000000		C2720507	C2720507=C0013428->C0574785->C0752303->C0037088->*C2720507*<-C0008809<-C0003204<-C0013227|C0000000=C0013428->C0574785->C0159064->*C0000000*<-C0008809<-C0003204<-C0013227<-C2720507
C0282386	C0536495	0.763454	0.622115	0.872478	0.333333	0.174070	0.937500	C1533693		C1533693	C1533693=C0282386->*C1533693*<-C0536495
C0011847	C0162275	0.000000	0.356578	0.000000	0.000000	0.000000	0.000000				
C0011175	C0017160	0.581019	0.350239	0.439605	0.142857	0.049482	0.785714	C0679384|C0000000|C0012634|C0012674		C0012634	C0012674=C0011175->C0030660->C0039058->*C0012674*<-C0017160<-C0017178<-C0012242|C0012634=C0011175->C0043065->C0025517->*C0012634*<-C0017160<-C0017178<-C0012242|C0679384=C0011175->C0043065->C0025517->*C0679384*<-C0017160<-C0017178<-C0012242|C0000000=C0011175->C0267995->C0868890->*C0000000*<-C0017160<-C0021831<-C0266806
C0034880	C0005740	0.526908	0.235060	0.064026	0.111111	0.029042	0.333333	C1140093|C2720507		C1140093	C1140093=C0034880->C0013447->C0012634->*C1140093*<-C0005740<-C0017953<-C0033684<-C0029224<-C0220806|C2720507=C0034880->C0013447->C0012634->C0037088->*C2720507*<-C0005740<-C0003236<-C0003392<-C0013227
C0008168	C0007561	0.763454	0.386436	0.562424	0.333333	0.058503	0.933333	C0279516		C0279516	C0279516=C0008168->*C0279516*<-C0007561
C0007537	C0007557	0.763454	0.716336	0.926990	0.333333	0.269178	0.952381	C0279516|C0304319		C0304319	C0304319=C0007537->*C0304319*<-C0007557|C0279516=C0007537->*C0279516*<-C0007557
C0014806	C0023660	0.614210	0.331971	0.395573	0.166667	0.045472	0.814815	C0682874|C0013227|C1258064		C0682874	C0682874=C0014806->C0017173->*C0682874*<-C0023660<-C0003195<-C0007220|C1258064=C0014806->C0017173->*C1258064*<-C0023660<-C0003195<-C0007220|C0013227=C0014806->C0017173->*C0013227*<-C0023660<-C0003195<-C0007220
C0007398	C0023380	0.763454	0.425681	0.644793	0.333333	0.070151	0.950000	C0525041		C0525041	C0525041=C0007398->*C0525041*<-C0023380
C0020517	C0018834	0.614210	0.332187	0.350392	0.166667	0.045518	0.800000	C0000000|C0037088		C0037088	C0037088=C0020517->C1719883->C0012634->*C0037088*<-C0018834<-C0037089|C0000000=C0020517->C0700625->*C0000000*<-C0018834<-C0221727<-C0348727
C0085602	C0032617	0.701512	0.288116	0.303651	0.250000	0.037122	0.869565	C0037088		C0037088	C0037088=C0085602->*C0037088*<-C0032617<-C0752303
C1623038	C0286651	0.552268	0.223845	0.054285	0.125000	0.027573	0.363636	C2720507		C2720507	C2720507=C1623038->C0016059->C0037088->*C2720507*<-C0286651<-C0360714<-C0014432<-C0013227
C0038450	C0037384	0.763454	0.857047	0.974962	0.333333	0.516141	0.933333	C0035234		C0035234	C0035234=C0038450->*C0035234*<-C0037384
C0004147	C0016860	0.653466	0.365969	0.520465	0.200000	0.053218	0.857143	C0007220		C0007220	C0007220=C0004147->C0003364->*C0007220*<-C0016860<-C0012798
C0242453	C0008809	0.581019	0.216714	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0242453->C1719540->*C0000000*<-C0008809<-C0003204<-C0013227<-C2720507
C0085636	C0025287	0.653466	0.404710	0.607971	0.200000	0.063664	0.900000	C0027854		C0027854	C0027854=C0085636->C0042790->C0036659->*C0027854*<-C0025287
C0011175	C0013369	0.581019	0.321096	0.405129	0.142857	0.043241	0.785714	C0012634|C0000000		C0012634	C0012634=C0011175->C0043065->C0025517->*C0012634*<-C0013369<-C1264613<-C0021311|C0000000=C0011175->C0267995->C0868890->*C0000000*<-C0013369<-C0021831<-C0266806
C0014025	C0065374	0.763454	0.635252	0.880429	0.333333	0.184978	0.944444	C0003015|C0012512|C0003364		C0003015	C0003364=C0014025->*C0003364*<-C0065374|C0012512=C0014025->*C0012512*<-C0065374|C0003015=C0014025->*C0003015*<-C0065374
C0206160	C0018926	0.701512	0.286592	0.302105	0.250000	0.036861	0.869565	C0037088		C0037088	C0037088=C0206160->*C0037088*<-C0018926<-C1689949
C0041948	C0751229	0.000000	0.357810	0.000000	0.000000	0.000000	0.000000				
C0026848	C0234369	0.653466	0.457921	0.655797	0.200000	0.081435	0.900000	C0263660		C0263660	C0263660=C0026848->*C0263660*<-C0234369<-C0392702<-C0231443
C0041948	C0023870	0.581019	0.229005	0.062319	0.142857	0.028239	0.400000	C1140093		C1140093	C1140093=C0041948->C0025517->C0012634->*C1140093*<-C0023870<-C0013879<-C0220806
C0162275	C0021641	0.552268	0.235762	0.057273	0.125000	0.029136	0.363636	C2720507		C2720507	C2720507=C0162275->C0426391->C2711906->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
C0553735	C0242453	0.552268	0.348820	0.484993	0.125000	0.049159	0.787879	C1302710|C0012634|C0277538|C0424722|C0263978		C1302710	C0012634=C0553735->C0266929->C1290886->C0008679->*C0012634*<-C0242453<-C0033575<-C0042075|C0277538=C0553735->C0266929->C1290886->C0008679->*C0277538*<-C0242453<-C0033575<-C1302710|C1302710=C0553735->C0426524->C0155936->C0266998->C0459146->*C1302710*<-C0242453<-C0033575|C0424722=C0553735->C0426524->C0426522->*C0424722*<-C0242453<-C0033575<-C1290864<-C0263978|C0263978=C0553735->C0266929->C0031099->C0410013->*C0263978*<-C0242453<-C0033575<-C1290864
C0005716	C0036572	0.581019	0.344330	0.432537	0.142857	0.048148	0.785714	C0012634|C0000000|C0012674		C0012634	C0012674=C0005716->C0026946->C0004615->*C0012674*<-C0036572<-C0027854<-C0027765|C0012634=C0005716->C0026946->C0009450->*C0012634*<-C0036572<-C0027854<-C0027765|C0000000=C0005716->C0026946->C0029511->*C0000000*<-C0036572<-C0730595<-C0490011
C0006840	C0392071	0.653466	0.513778	0.771718	0.200000	0.105449	0.909091	C0017412		C0017412	C0017412=C0006840->C0036916->*C0017412*<-C0392071<-C0033575
C0019134	C0033603	0.701512	0.405322	0.589005	0.250000	0.063845	0.888889	C0018938		C0018938	C0018938=C0019134->C0016018->*C0018938*<-C0033603
C0878544	C0034642	0.581019	0.224419	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0878544->C0026848->C0263660->C0041785->*C0000000*<-C0034642<-C0159056
C0026946	C0030193	0.653466	0.341321	0.360545	0.200000	0.047482	0.833333	C0000000|C0037088		C0037088	C0037088=C0026946->C0009450->C0012634->*C0037088*<-C0030193|C0000000=C0026946->C0029511->*C0000000*<-C0030193<-C0029625
C0033687	C0026196	0.614210	0.227563	0.055201	0.166667	0.028052	0.444444	C2720507		C2720507	C2720507=C0033687->C0037088->*C2720507*<-C0026196<-C1443798<-C0013227
C0002962	C0013404	0.653466	0.462987	0.694008	0.200000	0.083367	0.894737	C0012634|C0035204		C0035204	C0012634=C0002962->C1300028->*C0012634*<-C0013404<-C0035204|C0035204=C0002962->C0151744->C0242184->*C0035204*<-C0013404
C0004610	C0376288	0.526908	0.327106	0.426643	0.111111	0.044460	0.750000	C0000000|C1290853|C1290906|C0012634|C0012674		C1290853	C0012674=C0004610->C0004623->C0004615->*C0012674*<-C0376288<-C1263864<-C0042798<-C0152027<-C0027765|C1290853=C0004610->C0004623->C0578491->*C1290853*<-C0376288<-C1263864<-C0042798<-C0042790<-C1285159|C0012634=C0004610->C0243026->C0021311->*C0012634*<-C0376288<-C1263864<-C0042798<-C0152027<-C0027765|C1290906=C0004610->C2317548->C2316161->*C1290906*<-C0376288<-C1263864<-C0042798<-C0042790<-C0456753|C0000000=C0004610->C0004623->C0004622->*C0000000*<-C0376288<-C1263864<-C0547030<-C0422943<-C0155387
C0242339	C0286651	0.614210	0.356053	0.475767	0.166667	0.050831	0.827586	C0023779		C0023779	C0023779=C0242339->C0154251->*C0023779*<-C0286651<-C0019227<-C0015684
C0041948	C0013911	0.614210	0.320746	0.404721	0.166667	0.043171	0.814815	C0012634		C0012634	C0012634=C0041948->C0025517->*C0012634*<-C0013911<-C0086588<-C1285162
C0029456	C0878544	0.653466	0.425402	0.618187	0.200000	0.070060	0.900000	C0263660|C0026857		C0263660	C0263660=C0029456->C0679391->*C0263660*<-C0878544<-C0026848|C0026857=C0029456->C0005940->*C0026857*<-C0878544<-C0026848
C0235250	C0027497	0.701512	0.628047	0.875991	0.250000	0.178913	0.933333	C0476288|C0037089		C0037089	C0476288=C0235250->C0042963->*C0476288*<-C0027497|C0037089=C0235250->C0042963->*C0037089*<-C0027497
C0242723	C0858529	0.000000	0.354758	0.000000	0.000000	0.000000	0.000000				
C0442874	C0021641	0.552268	0.320541	0.206857	0.125000	0.043130	0.666667	C1140093|C2720507|C1256741		C1256741	C1140093=C0442874->C0027765->C0012634->*C1140093*<-C0021641<-C0935929<-C0013227<-C0220806|C2720507=C0442874->C0027765->C0012634->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227|C1256741=C0442874->C0027765->C0012674->*C1256741*<-C0021641<-C0935929<-C0013227<-C0007995
C0018834	C0043066	0.763454	0.975361	0.996787	0.333333	0.892263	0.962963	C0559234		C0559234	C0559234=C0018834->*C0559234*<-C0043066
C0036494	C0149651	0.526908	0.222118	0.053865	0.111111	0.027354	0.333333	C2720507		C2720507	C2720507=C0036494->C0026603->C0037088->*C2720507*<-C0149651<-C1265981<-C0332447<-C1260954<-C1268086
C0060277	C0060277	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	C0060277		C0060277	C0060277=C0060277
C0008350	C0006277	0.653466	0.359327	0.497785	0.200000	0.051607	0.866667	C1302710		C1302710	C1302710=C0008350->C0005424->*C1302710*<-C0006277<-C0006261
C0007716	C0076275	0.614210	0.292286	0.303015	0.166667	0.037845	0.782609	C1320237|C0013227		C0013227	C1320237=C0007716->C2266959->C0282215->C1532645->*C1320237*<-C0076275|C0013227=C0007716->C0279516->C0003204->*C0013227*<-C0076275<-C0014432
C0006309	C0043528	0.653466	0.443960	0.676150	0.200000	0.076342	0.923077	C0004615|C0009450		C0009450	C0004615=C0006309->C0085423->C0004623->*C0004615*<-C0043528|C0009450=C0006309->C0085423->C0004623->*C0009450*<-C0043528
C0001927	C0298130	0.701512	0.433694	0.654336	0.250000	0.072800	0.896552	C0282556		C0282556	C0282556=C0001927->C0006280->*C0282556*<-C0298130
C0004899	C0042313	0.526908	0.249327	0.156299	0.111111	0.031023	0.636364	C2720507|C1256741		C1256741	C2720507=C0004899->C0021267->C0028811->C0037414->*C2720507*<-C0042313<-C0003232<-C0003204<-C0013227|C1256741=C0004899->C0021267->C0039426->C1256750->*C1256741*<-C0042313<-C0017977<-C0007004<-C0007995
C0020459	C0011847	0.000000	0.357217	0.000000	0.000000	0.000000	0.000000				
C0018546	C0004899	0.526908	0.226534	0.060965	0.111111	0.027918	0.333333	C2720507|C1140162		C1140162	C2720507=C0018546->C0003297->C0004382->C0013227->*C2720507*<-C0004899<-C0021267<-C0028811<-C0037414|C1140162=C0018546->C0003297->C0007680->C0682740->*C1140162*<-C0004899<-C0021267<-C0039426<-C0681518
