Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
C0003129	C0036572	0.595614	0.321082	0.352473	0.166667	0.043260	0.705882	C1290906|C0037088		C1290906	C0037088=C0003129->C0003130->C0037090->*C0037088*<-C0036572<-C0027854|C1290906=C0003129->C0003130->C0425442->*C1290906*<-C0036572<-C0730595
C0036494	C0001962	0.560824	0.257199	0.062965	0.142857	0.032192	0.400000	C2720507		C2720507	C2720507=C0036494->C0026603->C0037088->*C2720507*<-C0001962<-C0358214<-C0013227
C0242339	C0060277	0.480325	0.239323	0.058114	0.100000	0.029637	0.307692	C2720507		C2720507	C2720507=C0242339->C0154251->C0025517->C0012634->C0037088->*C2720507*<-C0060277<-C0018928<-C0018938<-C0013227
C0039730	C0040822	0.530687	0.220793	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0039730->C0477306->*C0000000*<-C0040822<-C0427086<-C1689949<-C0037088<-C2720507
C0009951	C0085208	0.530687	0.225552	0.054627	0.125000	0.027808	0.363636	C2720507		C2720507	C2720507=C0009951->C0036572->C0027854->C0037088->*C2720507*<-C0085208<-C1629845<-C0013227
C0002962	C0028351	0.504104	0.230181	0.055776	0.111111	0.028410	0.333333	C2720507		C2720507	C2720507=C0002962->C1300028->C0012634->C0037088->*C2720507*<-C0028351<-C0027908<-C2979985<-C0013227
C0027121	C0025815	0.480325	0.238955	0.062837	0.100000	0.029587	0.307692	C2720507|C0000000|C1256741		C1256741	C2720507=C0027121->C1285332->C1290853->C1290906->C0037088->*C2720507*<-C0025815<-C0003209<-C0002771<-C0013227|C0000000=C0027121->C1285332->C1290884->C0277538->*C0000000*<-C0025815<-C0003209<-C1258064<-C0600511<-C0600512|C1256741=C0027121->C1533847->C0026857->C0012674->*C1256741*<-C0025815<-C0033006<-C0038317<-C0029224<-C0007995
C0003128	C0152149	0.752052	0.533451	0.796044	0.333333	0.115538	0.900000	C1291681		C1291681	C1291681=C0003128->*C1291681*<-C0152149
C0013456	C0002645	0.530687	0.228808	0.055433	0.125000	0.028230	0.363636	C2720507		C2720507	C2720507=C0013456->C0030193->C0037088->*C2720507*<-C0002645<-C0279516<-C0003204<-C0013227
C0022116	C0995182	0.000000	0.370662	0.000000	0.000000	0.000000	0.000000				
C0006277	C0298130	0.504104	0.218618	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0006277->C1290890->C0869452->*C0000000*<-C0298130<-C0282556<-C0282686<-C0013227<-C2720507
C0286651	C0024027	0.752052	0.697745	0.915163	0.333333	0.247050	0.923077	C0003277|C0360714		C0360714	C0003277=C0286651->*C0003277*<-C0024027|C0360714=C0286651->*C0360714*<-C0024027
C0032285	C1883552	0.504104	0.233147	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0032285->C1290890->C0869452->*C0000000*<-C1883552<-C0442795<-C0442719<-C1285164<-C2720507
C0037763	C0016860	0.504104	0.245370	0.059713	0.111111	0.030478	0.333333	C2720507		C2720507	C2720507=C0037763->C0752252->C0027854->C0037088->*C2720507*<-C0016860<-C0012798<-C0035064<-C0013227
C0040485	C0014806	0.560824	0.227670	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0040485->C0949445->*C0000000*<-C0014806<-C0017173<-C0013227<-C2720507
C0011603	C0020517	0.595614	0.361596	0.311283	0.166667	0.052177	0.545455	C0012674		C0012674	C0012674=C0011603->C0037274->C0175166->*C0012674*<-C0020517<-C0021053
C0947651	C0022614	0.000000	0.359711	0.000000	0.000000	0.000000	0.000000				
C0003850	C0022116	0.636763	0.495797	0.716816	0.200000	0.097069	0.875000	C0042373|C0030660		C0042373	C0042373=C0003850->C0852949->*C0042373*<-C0022116<-C0232352|C0030660=C0003850->C1285162->C0012634->*C0030660*<-C0022116
C0018995	C0032617	0.636763	0.404663	0.605235	0.200000	0.063679	0.800000	C0025517		C0025517	C0025517=C0018995->C0282193->C0012715->*C0025517*<-C0032617
C0025587	C0040460	0.687124	0.510503	0.770260	0.250000	0.103902	0.903226	C0030193		C0030193	C0030193=C0025587->*C0030193*<-C0040460<-C0015468
C0011175	C0038187	0.595614	0.213588	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0011175->C0267995->C0868890->*C0000000*<-C0038187<-C0015619
C0009319	C0014544	0.595614	0.232949	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0009319->C0578878->C0029512->*C0000000*<-C0014544<-C0154721
C0011847	C0085602	0.000000	0.358807	0.000000	0.000000	0.000000	0.000000				
C0162275	C0038187	0.560824	0.212440	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0162275->C0022638->C0235430->C0868890->*C0000000*<-C0038187<-C0015619
C0036572	C0042291	0.560824	0.251295	0.061321	0.142857	0.031325	0.400000	C2720507		C2720507	C2720507=C0036572->C0027854->C0037088->*C2720507*<-C0042291<-C0014432<-C0013227
C0018081	C0070166	0.595614	0.217595	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0018081->C0153223->*C0000000*<-C0070166<-C0032177<-C0032178
C0301532	C0039840	0.687124	0.428203	0.634360	0.250000	0.071005	0.896552	C0042890		C0042890	C0042890=C0301532->*C0042890*<-C0039840<-C0042849
C0020676	C1883552	0.530687	0.223039	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0020676->C0700502->*C0000000*<-C1883552<-C0442795<-C0442719<-C1285164<-C2720507
C0039730	C0019045	0.843562	0.846826	0.970059	0.500000	0.492357	0.967742	C0019045		C0019045	C0019045=C0039730->*C0019045
C0206160	C0004057	0.595614	0.233409	0.056591	0.166667	0.028837	0.444444	C2720507|C0000000		C2720507	C2720507=C0206160->C0037088->*C2720507*<-C0004057<-C0003419<-C0013227|C0000000=C0206160->C0159073->*C0000000*<-C0004057<-C0032177<-C0032178
C0026946	C0079083	0.560824	0.248737	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0026946->C0029511->*C0000000*<-C0079083<-C0003392<-C0013227<-C2720507
C0026946	C0025289	0.687124	0.401258	0.518506	0.250000	0.062684	0.727273	C0004615		C0004615	C0004615=C0026946->*C0004615*<-C0025289<-C0007684
C0030232	C0060277	0.530687	0.227225	0.055039	0.125000	0.028024	0.363636	C2720507		C2720507	C2720507=C0030232->C0037285->C0037088->*C2720507*<-C0060277<-C0018928<-C0018938<-C0013227
C0332566	C0332573	0.687124	0.299257	0.341802	0.250000	0.039106	0.769231	C0332447		C0332447	C0332447=C0332566->C0332563->*C0332447*<-C0332573
C0018834	C0020740	0.530687	0.230821	0.055937	0.125000	0.028494	0.363636	C2720507		C2720507	C2720507=C0018834->C0037089->C0037088->*C2720507*<-C0020740<-C0242937<-C0002771<-C0013227
C0995182	C0020264	0.000000	0.364669	0.000000	0.000000	0.000000	0.000000				
C0009214	C0011816	0.752052	0.497446	0.732399	0.333333	0.097812	0.909091	C0003449		C0003449	C0003449=C0009214->*C0003449*<-C0011816
C0001047	C0001443	0.595614	0.336838	0.357243	0.166667	0.046531	0.736842	C1320237|C0013227|C0029224		C1320237	C0013227=C0001047->C0026698->C0282686->*C0013227*<-C0001443<-C0002771|C0029224=C0001047->C0002527->C0038776->*C0029224*<-C0001443<-C0028621|C1320237=C0001047->C0002527->C0038776->C0300973->*C1320237*<-C0001443
C0086073	C0032950	0.595614	0.322411	0.341362	0.166667	0.043527	0.736842	C1258064|C1320237		C1320237	C1258064=C0086073->C0360195->C0282555->*C1258064*<-C0032950<-C0003209|C1320237=C0086073->C0360195->*C1320237*<-C0032950<-C0017710<-C0582125
C0037763	C0151818	0.752052	0.455831	0.669442	0.333333	0.080685	0.875000	C0427194		C0427194	C0427194=C0037763->*C0427194*<-C0151818
C0011991	C0007537	0.530687	0.230218	0.055785	0.125000	0.028415	0.363636	C2720507		C2720507	C2720507=C0011991->C0037089->C0037088->*C2720507*<-C0007537<-C0279516<-C0003204<-C0013227
C0007559	C0007561	0.752052	0.673683	0.903938	0.333333	0.221027	0.941176	C0279516|C0304320		C0304320	C0304320=C0007559->*C0304320*<-C0007561|C0279516=C0007559->*C0279516*<-C0007561
C0030193	C0026549	0.560824	0.272025	0.067283	0.142857	0.034477	0.400000	C2720507		C2720507	C2720507=C0030193->C0037088->*C2720507*<-C0026549<-C0242402<-C0002771<-C0013227
C0027358	C0015846	0.636763	0.479483	0.707230	0.200000	0.090013	0.833333	C0002772|C0007680		C0002772	C0007680=C0027358->C0027410->*C0007680*<-C0015846<-C0002904|C0002772=C0027358->C0026548->C0221793->*C0002772*<-C0015846
C0042384	C0018991	0.560824	0.359161	0.465183	0.142857	0.051592	0.785714	C0012674|C1285159		C1285159	C0012674=C0042384->C0042373->C0007222->*C0012674*<-C0018991<-C0007682<-C0027765|C1285159=C0042384->C0042373->C0007222->*C1285159*<-C0018991<-C0007682<-C0027765
C0009262	C0033209	0.687124	0.555052	0.810976	0.250000	0.127680	0.869565	C0018100		C0018100	C0018100=C0009262->*C0018100*<-C0033209<-C0041983
C0126174	C0216784	0.752052	0.662025	0.896611	0.333333	0.209424	0.909091	C1449680|C0521942|C0039703|C0003364		C0521942	C1449680=C0126174->*C1449680*<-C0216784|C0039703=C0126174->*C0039703*<-C0216784|C0003364=C0126174->*C0003364*<-C0216784|C0521942=C0126174->*C0521942*<-C0216784
C1623038	C0002871	0.560824	0.336437	0.390786	0.142857	0.046445	0.666667	C0030660		C0030660	C0030660=C1623038->C0016059->*C0030660*<-C0002871<-C0221016<-C1533163<-C0012634
C0055003	C0004899	0.480325	0.223628	0.058674	0.100000	0.027562	0.307692	C1256741		C1256741	C1256741=C0055003->C0279516->C0003204->C0013227->C0007995->*C1256741*<-C0004899<-C0021267<-C0039426<-C1256750
C0037354	C0042214	0.752052	0.820753	0.965386	0.333333	0.436417	0.923077	C0032870|C1532229		C1532229	C0032870=C0037354->*C0032870*<-C0042214|C1532229=C0037354->*C1532229*<-C0042214
C0038187	C0152149	0.595614	0.211057	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0038187->C0015619->*C0000000*<-C0152149<-C0423610<-C0156402
C0031763	C0011603	0.560824	0.274901	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0031763->*C0000000*<-C0011603<-C0037274<-C0175166<-C0012674<-C1256741
C0011777	C0246719	0.595614	0.305919	0.323692	0.166667	0.040330	0.736842	C1320237		C1320237	C1320237=C0011777->C0017710->C0582125->*C1320237*<-C0246719<-C0012544
C0019158	C0000970	0.530687	0.235259	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0019158->C0023895->C0266806->*C0000000*<-C0000970<-C0003419<-C0013227<-C2720507
C0022116	C0013132	0.530687	0.218967	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0022116->C0728936->C0007222->C0012674->C1256741->*C0000000*<-C0013132<-C1456208
C0019270	C0013456	0.595614	0.305884	0.275320	0.166667	0.040323	0.615385	C0039058		C0039058	C0039058=C0019270->C0752135->*C0039058*<-C0013456<-C0030193<-C0037088
C0018021	C0011644	0.560824	0.339268	0.423531	0.142857	0.047057	0.727273	C1290853		C1290853	C1290853=C0018021->C0040128->C0558385->*C1290853*<-C0011644<-C0036421<-C0009782
C0004134	C0001962	0.530687	0.267946	0.066067	0.125000	0.033833	0.363636	C2720507		C2720507	C2720507=C0004134->C0575091->C0427350->C0037088->*C2720507*<-C0001962<-C0358214<-C0013227
C0043528	C0004576	0.687124	0.461640	0.703161	0.250000	0.082882	0.857143	C0030499|C1285556|C0003047		C0030499	C0030499=C0043528->*C0030499*<-C0004576<-C0030500|C0003047=C0043528->*C0003047*<-C0004576<-C0030500|C1285556=C0043528->*C1285556*<-C0004576<-C0162700
C0035508	C0034642	0.752052	0.796905	0.958003	0.333333	0.390834	0.916667	C0035234|C0425542		C0425542	C0035234=C0035508->*C0035234*<-C0034642|C0425542=C0035508->*C0425542*<-C0034642
C0557875	C0004147	0.530687	0.226593	0.054883	0.125000	0.027942	0.363636	C2720507		C2720507	C2720507=C0557875->C0015672->C0037088->*C2720507*<-C0004147<-C0003195<-C0007220<-C0013227
C0004153	C0002962	0.595614	0.420842	0.634363	0.166667	0.068628	0.848485	C0042373|C0012634		C0042373	C0042373=C0004153->C0003850->C0852949->*C0042373*<-C0002962<-C0151744|C0012634=C0004153->C0003850->C1285162->*C0012634*<-C0002962<-C1300028
C0019158	C0018926	0.595614	0.428476	0.635244	0.166667	0.071095	0.838710	C0012242		C0012242	C0012242=C0019158->C0023895->*C0012242*<-C0018926<-C0017181<-C0017178
C0027358	C0026549	0.752052	0.673090	0.892185	0.333333	0.220422	0.933333	C1320237|C2584404|C0026548		C0026548	C0026548=C0027358->*C0026548*<-C0026549|C2584404=C0027358->*C2584404*<-C0026549|C1320237=C0027358->*C1320237*<-C0026549
C0011991	C0009262	0.530687	0.235198	0.057048	0.125000	0.029077	0.363636	C2720507		C2720507	C2720507=C0011991->C0037089->C0037088->*C2720507*<-C0009262<-C0018100<-C1298773<-C0013227
C0027121	C0026848	0.843562	0.698862	0.903580	0.500000	0.248329	0.969697	C0026848		C0026848	C0026848=C0027121->*C0026848
C0006277	C0023992	0.504104	0.220437	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0006277->C1290890->C0869452->*C0000000*<-C0023992<-C0003292<-C0017173<-C0013227<-C2720507
C0013428	C0008809	0.530687	0.231044	0.055993	0.125000	0.028524	0.363636	C2720507|C0000000		C2720507	C2720507=C0013428->C0574785->C0752303->C0037088->*C2720507*<-C0008809<-C0003204<-C0013227|C0000000=C0013428->C0574785->C0159064->*C0000000*<-C0008809<-C0003204<-C0013227<-C2720507
C0282386	C0536495	0.752052	0.599337	0.854716	0.333333	0.156707	0.916667	C1533693		C1533693	C1533693=C0282386->*C1533693*<-C0536495
C0034880	C0005740	0.504104	0.226158	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0034880->C0260662->C0438989->*C0000000*<-C0005740<-C0003236<-C0003392<-C0013227<-C2720507
C0008168	C0007561	0.752052	0.383279	0.543952	0.333333	0.057682	0.909091	C0279516		C0279516	C0279516=C0008168->*C0279516*<-C0007561
C0007537	C0007557	0.752052	0.684771	0.910881	0.333333	0.232659	0.941176	C0279516|C0304319		C0304319	C0304319=C0007537->*C0304319*<-C0007557|C0279516=C0007537->*C0279516*<-C0007557
C0014806	C0023660	0.595614	0.328939	0.346882	0.166667	0.044861	0.736842	C0013227|C1258064		C1258064	C0013227=C0014806->C0017173->*C0013227*<-C0023660<-C0002934<-C0002932|C1258064=C0014806->C0017173->*C1258064*<-C0023660<-C0003195<-C0007220
C0020676	C0021359	0.560824	0.282887	0.235975	0.142857	0.036254	0.500000	C0012674		C0012674	C0012674=C0020676->C0040128->C0014130->*C0012674*<-C0021359<-C0017412<-C1720894
C0081876	C0006681	0.636763	0.364604	0.512569	0.200000	0.052908	0.800000	C0017173		C0017173	C0017173=C0081876->C0003216->*C0017173*<-C0006681<-C0003138
C0007398	C0023380	0.752052	0.489778	0.741352	0.333333	0.094404	0.933333	C0525041		C0525041	C0525041=C0007398->*C0525041*<-C0023380
C0036323	C0114873	0.480325	0.238181	0.062620	0.100000	0.029481	0.307692	C1256741		C1256741	C1256741=C0036323->C0040820->C0018889->C0030499->C0012674->*C1256741*<-C0114873<-C0034407<-C0019398<-C0007995
C0085602	C0032617	0.687124	0.281267	0.276281	0.250000	0.035983	0.769231	C0037088		C0037088	C0037088=C0085602->*C0037088*<-C0032617<-C0752303
C1623038	C0286651	0.480325	0.225840	0.059257	0.100000	0.027845	0.307692	C2720507|C1256741		C1256741	C2720507=C1623038->C0016059->C0699748->C0282354->C1285164->*C2720507*<-C0286651<-C0360714<-C0014432<-C0013227|C1256741=C1623038->C0016059->C0030660->C0039058->C0012674->*C1256741*<-C0286651<-C0034325<-C0019398<-C0007995
C0038450	C0037384	0.752052	0.769920	0.949081	0.333333	0.344970	0.900000	C0035234		C0035234	C0035234=C0038450->*C0035234*<-C0037384
C0004147	C0016860	0.636763	0.367629	0.515090	0.200000	0.053653	0.800000	C0007220		C0007220	C0007220=C0004147->C0003195->*C0007220*<-C0016860<-C0012798
C0242453	C0008809	0.560824	0.218549	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0242453->C1719540->*C0000000*<-C0008809<-C0003204<-C0013227<-C2720507
C0011175	C0013369	0.560824	0.215560	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0011175->C0267995->C0868890->*C0000000*<-C0013369<-C0021831<-C0266806
C0014025	C0065374	0.752052	0.611083	0.861013	0.333333	0.165457	0.923077	C0003015|C0012512|C0003364		C0003015	C0012512=C0014025->*C0012512*<-C0065374|C0003364=C0014025->*C0003364*<-C0065374|C0003015=C0014025->*C0003015*<-C0065374
C0235250	C0079083	0.530687	0.233574	0.056633	0.125000	0.028860	0.363636	C2720507|C0000000		C2720507	C2720507=C0235250->C0042963->C0012634->C0037088->*C2720507*<-C0079083<-C0003392<-C0013227|C0000000=C0235250->C0042963->C0728950->*C0000000*<-C0079083<-C0003392<-C0013227<-C2720507
C0206160	C0018926	0.687124	0.278842	0.273961	0.250000	0.035582	0.769231	C0037088		C0037088	C0037088=C0206160->*C0037088*<-C0018926<-C1689949
C0041948	C0751229	0.000000	0.360224	0.000000	0.000000	0.000000	0.000000				
C0026848	C0234369	0.595614	0.332552	0.365247	0.166667	0.045617	0.705882	C1290906		C1290906	C1290906=C0026848->C1290853->*C1290906*<-C0234369<-C0040822<-C0013384
C0021359	C0232197	0.530687	0.275815	0.229913	0.125000	0.035087	0.461538	C0012674		C0012674	C0012674=C0021359->C0017412->C1720894->*C0012674*<-C0232197<-C0003811<-C0018799<-C0007222
C0162275	C0021641	0.530687	0.240333	0.058379	0.125000	0.029776	0.363636	C2720507		C2720507	C2720507=C0162275->C0426391->C2711906->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
C0005716	C0036572	0.560824	0.306875	0.301572	0.142857	0.040508	0.625000	C0000000|C0012674|C0037088		C0037088	C0012674=C0005716->C0026946->C0004615->*C0012674*<-C0036572<-C0027854<-C0027765|C0037088=C0005716->C0026946->C0009450->C0012634->*C0037088*<-C0036572<-C0027854|C0000000=C0005716->C0026946->C0029511->*C0000000*<-C0036572<-C0730595<-C0490011
C0006840	C0392071	0.595614	0.216961	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0006840->C0026946->C0029511->*C0000000*<-C0392071<-C0156297
C0019134	C0033603	0.636763	0.408287	0.578951	0.200000	0.064756	0.818182	C0033684|C1320237|C0018938		C0018938	C0018938=C0019134->C0016018->*C0018938*<-C0033603<-C0304941|C0033684=C0019134->C0017973->*C0033684*<-C0033603<-C0028612|C1320237=C0019134->*C1320237*<-C0033603<-C1320162<-C1532645
C0878544	C0034642	0.530687	0.233363	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0878544->C0018799->C0007222->C0012674->C1256741->*C0000000*<-C0034642<-C0159056
C0026946	C0030193	0.636763	0.359752	0.358137	0.200000	0.051734	0.714286	C0000000|C0037088		C0037088	C0037088=C0026946->C0009450->C0012634->*C0037088*<-C0030193|C0000000=C0026946->C0029511->*C0000000*<-C0030193<-C0029625
C0033687	C0026196	0.560824	0.231097	0.056006	0.142857	0.028531	0.400000	C2720507		C2720507	C2720507=C0033687->C0752303->C0037088->*C2720507*<-C0026196<-C1443798<-C0013227
C0002962	C0013404	0.595614	0.291073	0.285796	0.166667	0.037653	0.666667	C0000000|C0037088		C0037088	C0037088=C0002962->C1300028->C0012634->*C0037088*<-C0013404<-C0037090|C0000000=C0002962->C0151744->C0155670->*C0000000*<-C0013404<-C0029601
C0004610	C0376288	0.504104	0.318816	0.399549	0.111111	0.042809	0.666667	C0000000|C1290853|C1290906|C0012674		C1290853	C0012674=C0004610->C0004623->C0004615->*C0012674*<-C0376288<-C1263864<-C0042798<-C0042790<-C0015397|C1290853=C0004610->C0004623->C0578491->*C1290853*<-C0376288<-C1263864<-C0042798<-C0042790<-C1285159|C0000000=C0004610->C0004623->C0004622->*C0000000*<-C0376288<-C1263864<-C0547030<-C0422943<-C0155387|C1290906=C0004610->C2317548->C2316161->*C1290906*<-C0376288<-C1263864<-C0042798<-C0578652<-C0456753
C0242339	C0286651	0.480325	0.241216	0.063474	0.100000	0.029898	0.307692	C0000000|C2720507|C1256741		C1256741	C2720507=C0242339->C0154251->C0025517->C0012634->C0037088->*C2720507*<-C0286651<-C0360714<-C0014432<-C0013227|C1256741=C0242339->C0154251->C0025517->C0028715->C0012674->*C1256741*<-C0286651<-C0034325<-C0019398<-C0007995|C0000000=C0242339->C0154251->C0025517->C0012634->C0476465->*C0000000*<-C0286651<-C0019227<-C0015684<-C0002052
C0041948	C0013911	0.595614	0.312136	0.374686	0.166667	0.041506	0.736842	C0012634		C0012634	C0012634=C0041948->C0025517->*C0012634*<-C0013911<-C0086588<-C1285162
C0029456	C0878544	0.560824	0.373659	0.482844	0.142857	0.055171	0.785714	C0012674|C1285159		C1285159	C0012674=C0029456->C0005940->C0026857->*C0012674*<-C0878544<-C0018799<-C0007222|C1285159=C0029456->C0005940->C0026857->*C1285159*<-C0878544<-C0018799<-C0025061
C0235250	C0027497	0.687124	0.484326	0.724621	0.250000	0.092053	0.800000	C0037089		C0037089	C0037089=C0235250->C0042963->*C0037089*<-C0027497
C0242723	C0858529	0.000000	0.354807	0.000000	0.000000	0.000000	0.000000				
C0442874	C0021641	0.530687	0.291640	0.079427	0.125000	0.037752	0.363636	C1256741		C1256741	C1256741=C0442874->C0027765->C0012674->*C1256741*<-C0021641<-C0935929<-C0013227<-C0007995
C0036494	C0149651	0.504104	0.222133	0.053793	0.111111	0.027372	0.333333	C2720507		C2720507	C2720507=C0036494->C0026603->C0037088->*C2720507*<-C0149651<-C1265981<-C0332447<-C1260954<-C1268086
C0060277	C0060277	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	C0060277		C0060277	C0060277=C0060277
C0858529	C0023992	0.000000	0.360560	0.000000	0.000000	0.000000	0.000000				
C0035435	C0000970	0.530687	0.266363	0.071002	0.125000	0.033586	0.363636	C1256741		C1256741	C1256741=C0035435->C0026857->C0012674->*C1256741*<-C0000970<-C0003419<-C0013227<-C0007995
C0006309	C0043528	0.636763	0.331596	0.433781	0.200000	0.045416	0.666667	C0004615		C0004615	C0004615=C0006309->C0085423->C0004623->*C0004615*<-C0043528
C0004147	C0025859	0.752052	0.663575	0.896625	0.333333	0.210931	0.928571	C0039051|C0033442|C0304516|C1563753|C0003195|C0003364		C0304516	C0039051=C0004147->*C0039051*<-C0025859|C0003195=C0004147->*C0003195*<-C0025859|C0304516=C0004147->*C0304516*<-C0025859|C0033442=C0004147->*C0033442*<-C0025859|C1563753=C0004147->*C1563753*<-C0025859|C0003364=C0004147->*C0003364*<-C0025859
C0013911	C0006625	0.843562	0.997978	0.999748	0.500000	0.990689	0.969697	C0013911		C0013911	C0013911=C0013911*<-C0006625
C0003564	C0152149	0.595614	0.400408	0.597860	0.166667	0.062438	0.838710	C0027854		C0027854	C0027854=C0003564->C0042940->*C0027854*<-C0152149<-C0000737<-C0030193
C0038187	C0003123	0.560824	0.280378	0.275429	0.142857	0.035836	0.625000	C0000000|C0037088		C0037088	C0037088=C0038187->C0162429->C0028709->C0012634->*C0037088*<-C0003123<-C0037089|C0000000=C0038187->C0015619->*C0000000*<-C0003123<-C0037089<-C0037088<-C2720507
C0005747	C0043031	0.480325	0.227692	0.059751	0.100000	0.028085	0.307692	C2720507|C0000000|C1256741		C1256741	C2720507=C0005747->C0037763->C0752252->C0027854->C0037088->*C2720507*<-C0043031<-C0003280<-C0018938<-C0013227|C0000000=C0005747->C0459146->C1302710->C0277538->*C0000000*<-C0043031<-C0003280<-C0018938<-C0013227<-C2720507|C1256741=C0005747->C0015423->C0015397->C0012674->*C1256741*<-C0043031<-C0003280<-C0018938<-C0013227<-C0007995
C0002680	C0002645	0.843562	0.858964	0.973450	0.500000	0.520793	0.972973	C0002680		C0002680	C0002680=C0002680*<-C0002645
C0002962	C0011991	0.595614	0.287853	0.282648	0.166667	0.037096	0.666667	C0037088		C0037088	C0037088=C0002962->C1300028->C0012634->*C0037088*<-C0011991<-C0037089
C0016860	C0024730	0.687124	0.477671	0.716427	0.250000	0.089262	0.869565	C1320237|C0012798		C0012798	C0012798=C0016860->*C0012798*<-C0024730<-C0012800|C1320237=C0016860->C0354100->*C1320237*<-C0024730
C0041948	C0553735	0.560824	0.311068	0.373479	0.142857	0.041302	0.700000	C0012634		C0012634	C0012634=C0041948->C0025517->*C0012634*<-C0553735<-C0266929<-C1290886<-C1290884
C0021167	C0016860	0.480325	0.239409	0.058137	0.100000	0.029649	0.307692	C2720507		C2720507	C2720507=C0021167->C0231360->C0424449->C0427350->C0037088->*C2720507*<-C0016860<-C0012798<-C0035064<-C0013227
C0040038	C0019134	0.504104	0.249555	0.060845	0.111111	0.031074	0.333333	C2720507		C2720507	C2720507=C0040038->C0040053->C1285556->C1298232->*C2720507*<-C0019134<-C0016018<-C0018938<-C0013227
C0015300	C0242453	0.530687	0.323657	0.405177	0.125000	0.043778	0.695652	C0000000|C0012674|C1290853		C1290853	C0012674=C0015300->C0029182->C0015397->*C0012674*<-C0242453<-C0033575<-C0017412<-C1720894|C1290853=C0015300->C1299547->C1269791->C1290856->*C1290853*<-C0242453<-C0033575<-C1302710|C0000000=C0015300->C0029182->C0015397->C0012674->C1256741->*C0000000*<-C0242453<-C1719540
C0041948	C0004057	0.530687	0.236481	0.057377	0.125000	0.029250	0.363636	C2720507|C0000000		C2720507	C2720507=C0041948->C0025517->C0012634->C0037088->*C2720507*<-C0004057<-C0003419<-C0013227|C0000000=C0041948->C0025517->C0012634->C0476465->*C0000000*<-C0004057<-C0032177<-C0032178
C0006982	C0018242	0.595614	0.294781	0.312064	0.166667	0.038304	0.736842	C1320237|C0013227|C0029224		C1320237	C0013227=C0006982->C0014432->*C0013227*<-C0018242<-C0003308<-C0003204|C0029224=C0006982->C0020233->*C0029224*<-C0018242<-C0005068<-C0019398|C1320237=C0006982->C0013023->C0178601->*C1320237*<-C0018242<-C1445637
C0020517	C0004899	0.530687	0.262378	0.069754	0.125000	0.032973	0.363636	C1256741		C1256741	C1256741=C0020517->C0021053->C0012674->*C1256741*<-C0004899<-C0021267<-C0039426<-C1256750
C0019270	C0018021	0.560824	0.312040	0.262197	0.142857	0.041488	0.500000	C0012674		C0012674	C0012674=C0019270->C0752135->C0039058->*C0012674*<-C0018021<-C0040128<-C0014130
C0011175	C0039070	0.595614	0.269609	0.224690	0.166667	0.034094	0.545455	C0012674		C0012674	C0012674=C0011175->C0030660->C0039058->*C0012674*<-C0039070<-C0007222
C0231851	C0032617	0.560824	0.211473	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0231851->C0029601->*C0000000*<-C0032617<-C0752303<-C0037088<-C2720507
C0003864	C0035435	0.687124	0.486413	0.665016	0.250000	0.092945	0.888889	C0026857		C0026857	C0026857=C0003864->C0022408->*C0026857*<-C0035435
C0021359	C0003128	0.687124	0.473418	0.710973	0.250000	0.087523	0.903226	C0017411		C0017411	C0017411=C0021359->*C0017411*<-C0003128<-C0029928
C0006277	C0073992	0.504104	0.219022	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0006277->C1290890->C0869452->*C0000000*<-C0073992<-C0006280<-C0282686<-C0013227<-C2720507
C0026946	C0019655	0.843562	0.644310	0.870828	0.500000	0.192946	0.947368	C0026946		C0026946	C0026946=C0026946*<-C0019655
