Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
C0032617	C0021641	0.719126	0.617086	0.873259	0.200000	0.164788	0.971831	C0460002|C0682591|C0025517|C0014136|C0549610|C1140097|C0002807		C0549610	C0002807=C0032617->C0042066->*C0002807*<-C0021641<-C0014136|C0549610=C0032617->*C0549610*<-C0021641<-C0020616<-C0011849|C0682591=C0032617->C0042066->*C0682591*<-C0021641<-C0014136|C0460002=C0032617->C0042066->*C0460002*<-C0021641<-C0014136|C1140097=C0032617->C0022658->*C1140097*<-C0021641<-C0014136|C0025517=C0032617->*C0025517*<-C0021641<-C0020616<-C0011849|C0014136=C0032617->C0021141->C0032002->*C0014136*<-C0021641
C0037384	C0038450	0.808273	0.888226	0.983020	0.333333	0.590769	0.981818	C0035234		C0035234	C0035234=C0037384->*C0035234*<-C0038450
C0033860	C0054836	0.687307	0.220814	0.061302	0.166667	0.025499	0.444444	C1456590		C1456590	C1456590=C0033860->C1456601->*C1456590*<-C0054836<-C0003364<-C2362499
C0019112	C0021359	0.719126	0.337153	0.466657	0.200000	0.044101	0.960000	C0229962|C0460148|C1140145|C0012634|C1140097|C1456590		C0012634	C1140145=C0019112->C0497231->*C1140145*<-C0021359<-C1963704|C0012634=C0019112->C0728936->*C0012634*<-C0021359<-C0017411|C0460148=C0019112->C0012240->*C0460148*<-C0021359<-C0700038|C1140097=C0019112->C0017178->*C1140097*<-C0021359<-C0017411|C0229962=C0019112->*C0229962*<-C0021359<-C0700038<-C0559522|C1456590=C0019112->C0012240->*C1456590*<-C0021359<-C0025266
C0014544	C0031412	0.687307	0.210578	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0014544->C0154721->*C0000000*<-C0031412<-C0020592<-C1579327
C0014544	C0001975	0.687307	0.271056	0.114991	0.166667	0.032306	0.444444	C1368719|C0000000|C2720507|C1456590|C1371271		C1371271	C1368719=C0014544->C0009951->C0037088->*C1368719*<-C0001975<-C0013227|C1371271=C0014544->C0027765->C1373233->*C1371271*<-C0001975<-C0013227|C1456590=C0014544->C2362500->*C1456590*<-C0001975<-C0013227<-C0013216|C0000000=C0014544->C0154721->*C0000000*<-C0001975<-C0020592<-C1579327|C2720507=C0014544->C0009951->C0037088->*C2720507*<-C0001975<-C0013227
C0033860	C0037763	0.719126	0.341018	0.472110	0.200000	0.044911	0.960784	C0950133|C0679384|C0012634|C1140097|C1456590|C1333305		C1333305	C1333305=C0033860->C0037274->*C1333305*<-C0037763<-C0027765|C0679384=C0033860->C0037274->*C0679384*<-C0037763<-C0027765|C0012634=C0033860->C0037274->*C0012634*<-C0037763<-C0027765|C1140097=C0033860->C0037274->*C1140097*<-C0037763<-C0027765|C1456590=C0033860->C1456601->*C1456590*<-C0037763<-C1457887|C0950133=C0033860->C1456601->*C0950133*<-C0037763<-C3149620
C0037384	C0023992	0.719126	0.336171	0.464831	0.200000	0.043898	0.945946	C0150934		C0150934	C0150934=C0037384->*C0150934*<-C0023992<-C1320237<-C0020517
C0003850	C0008402	0.660406	0.220546	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0003850->C0549603->*C0000000*<-C0008402<-C0003367<-C0007220<-C1579327
C0854467	C0037384	0.687307	0.287960	0.323902	0.166667	0.034982	0.915254	C1290906|C0011900|C0037088		C0011900	C0011900=C0854467->C0018939->*C0011900*<-C0037384<-C0035234<-C0011917|C0037088=C0854467->C0018939->C0012634->*C0037088*<-C0037384<-C0037090|C1290906=C0854467->C0427694->*C1290906*<-C0037384<-C0037090<-C0425442
C0032285	C0036690	0.808273	0.481650	0.728091	0.333333	0.087087	0.983871	C0021311		C0021311	C0021311=C0032285->*C0021311*<-C0036690
C0019270	C0497327	0.758068	0.344802	0.476054	0.250000	0.045718	0.969697	C0012634		C0012634	C0012634=C0019270->*C0012634*<-C0497327<-C0004936
C0018926	C0027498	0.808273	0.947761	0.993145	0.333333	0.781933	0.985294	C0012240|C0042963|C0941229|C0549522|C0549614		C0042963	C0549522=C0018926->*C0549522*<-C0027498|C0941229=C0018926->*C0941229*<-C0027498|C0549614=C0018926->*C0549614*<-C0027498|C0042963=C0018926->*C0042963*<-C0027498|C0012240=C0018926->*C0012240*<-C0027498
C0003862	C0030193	0.879034	0.713022	0.924289	0.500000	0.258891	0.991870	C0030193		C0030193	C0030193=C0003862->*C0030193
C0040165	C0023660	0.808273	0.504587	0.765691	0.333333	0.097019	0.968750	C2267094		C2267094	C2267094=C0040165->*C2267094*<-C0023660
C0032285	C0013404	0.808273	0.446792	0.673187	0.333333	0.073903	0.984615	C0035204|C0521346|C0024109		C0035204	C0521346=C0032285->*C0521346*<-C0013404|C0024109=C0032285->*C0024109*<-C0013404|C0035204=C0032285->*C0035204*<-C0013404
C0741439	C0025287	0.719126	0.315322	0.408613	0.200000	0.039793	0.941176	C0159135		C0159135	C0159135=C0741439->*C0159135*<-C0025287<-C0027765<-C1285159
C0017601	C0232197	0.758068	0.242608	0.154211	0.250000	0.028255	0.666667	C0497531		C0497531	C0497531=C0017601->*C0497531*<-C0232197<-C0003811
C0036494	C0007297	0.808273	0.997178	0.999672	0.333333	0.986798	0.990909	C0026603		C0026603	C0026603=C0036494->*C0026603*<-C0007297
C0003862	C0149651	0.808273	0.475552	0.734399	0.333333	0.084622	0.980769	C0018563		C0018563	C0018563=C0003862->*C0018563*<-C0149651
C0684275	C0017642	0.687307	0.289438	0.327401	0.166667	0.035227	0.545455	C1456603|C1456590		C1456603	C1456603=C0684275->*C1456603*<-C0017642<-C0020616<-C0011849<-C0025517|C1456590=C0684275->C1456603->*C1456590*<-C0017642<-C0020616<-C0014136
C0013428	C0070166	0.719126	0.247538	0.176735	0.200000	0.028919	0.600000	C0497525		C0497525	C0497525=C0013428->*C0497525*<-C0070166<-C1320237<-C0020517
C0231236	C0042755	0.687307	0.276895	0.285050	0.166667	0.033206	0.814815	C0427350		C0427350	C0427350=C0231236->C1290920->C0424449->*C0427350*<-C0042755<-C1626920
C0002940	C0947651	0.637102	0.331003	0.447788	0.125000	0.042842	0.892308	C0013227		C0013227	C0013227=C0002940->C0595862->C0039051->*C0013227*<-C0947651<-C1569158<-C2267101<-C2267084
C0009262	C0032950	0.719126	0.448267	0.688122	0.200000	0.074419	0.973333	C2267084|C1579327|C0003392|C3160088|C0003209|C0013227|C1320237		C0003209	C2267084=C0009262->C2267087->*C2267084*<-C0032950<-C2267098|C1579327=C0009262->C0018100->*C1579327*<-C0032950<-C0003209|C0003209=C0009262->C0018100->C0003191->*C0003209*<-C0032950|C3160088=C0009262->C1563757->*C3160088*<-C0032950<-C0001617|C0013227=C0009262->C0018100->*C0013227*<-C0032950<-C0003209|C1320237=C0009262->*C1320237*<-C0032950<-C0017710<-C1445654|C0003392=C0009262->C0003379->*C0003392*<-C0032950<-C0282559
C0019270	C0006982	0.687307	0.345432	0.479189	0.166667	0.045854	0.950495	C0549512		C0549512	C0549512=C0019270->*C0549512*<-C0006982<-C0178601<-C1320237<-C0020517
C1257763	C0036572	0.719126	0.340802	0.471135	0.200000	0.044865	0.960000	C0012634|C1457887		C0012634	C1457887=C1257763->C0020505->*C1457887*<-C0036572<-C0235031|C0012634=C1257763->C0028709->*C0012634*<-C0036572<-C0280950
C0086543	C0030305	0.719126	0.375874	0.515216	0.200000	0.052922	0.960784	C0229962|C1140097|C0178784|C0497531|C0012634|C1333305		C1333305	C0178784=C0086543->C0015392->*C0178784*<-C0030305<-C0030274|C1333305=C0086543->C0015397->*C1333305*<-C0030305<-C0017178|C0497531=C0086543->*C0497531*<-C0030305<-C0030286<-C0178285|C0012634=C0086543->C0015397->*C0012634*<-C0030305<-C0030286|C1140097=C0086543->C0015397->*C1140097*<-C0030305<-C0017178|C0229962=C0086543->C0015392->*C0229962*<-C0030305<-C0030274
C0001962	C0001975	0.879034	0.717350	0.908039	0.500000	0.264222	0.993289	C0001975		C0001975	C0001975=C0001962->*C0001975
C0020550	C0036572	0.808273	0.362913	0.526000	0.333333	0.049788	0.983607	C0280950		C0280950	C0280950=C0020550->*C0280950*<-C0036572
C0116569	C0002598	0.758068	0.498128	0.763440	0.250000	0.094113	0.955224	C0003195		C0003195	C0003195=C0116569->C0360701->*C0003195*<-C0002598
C0021359	C0079083	0.660406	0.287695	0.318317	0.142857	0.034939	0.850000	C0000000|C0220965|C1314970|C1456590		C0220965	C0220965=C0021359->C0280958->C0280950->C0006826->*C0220965*<-C0079083<-C0003392|C1314970=C0021359->C0205395->*C1314970*<-C0079083<-C0003392<-C0013227<-C1315017|C1456590=C0021359->C0025266->*C1456590*<-C0079083<-C0003392<-C0013227<-C0013216|C0000000=C0021359->C0017412->C0156311->*C0000000*<-C0079083<-C0003392<-C1579327
C0003862	C0027796	0.808273	0.600261	0.862554	0.333333	0.152235	0.983871	C0030193		C0030193	C0030193=C0003862->*C0030193*<-C0027796
C0003129	C0033487	0.687307	0.373482	0.555624	0.166667	0.052329	0.966443	C0178310|C0020517		C0020517	C0020517=C0003129->C0003130->C0004044->*C0020517*<-C0033487<-C1320237|C0178310=C0003129->C1457887->*C0178310*<-C0033487<-C1320237<-C0020517
C0012833	C0004147	0.719126	0.355308	0.512894	0.200000	0.048037	0.966102	C0027765		C0027765	C0027765=C0012833->*C0027765*<-C0004147<-C0039051<-C0750946
C0030305	C0021641	0.758068	0.369907	0.537989	0.250000	0.051455	0.969072	C0014136		C0014136	C0014136=C0030305->C0030286->*C0014136*<-C0021641
C0017160	C0021641	0.719126	0.394991	0.585547	0.200000	0.057907	0.959184	C1180473|C0460002|C0012240|C0700276|C0682591|C0460148|C1140097|C1456590|C0229960|C0002807		C0012240	C0229960=C0017160->C0012240->*C0229960*<-C0021641<-C0014136|C0002807=C0017160->C0012240->*C0002807*<-C0021641<-C0014136|C1180473=C0017160->C0012240->*C1180473*<-C0021641<-C0014136|C0682591=C0017160->C0012240->*C0682591*<-C0021641<-C0014136|C0460002=C0017160->C0012240->*C0460002*<-C0021641<-C0014136|C0700276=C0017160->C0012240->*C0700276*<-C0021641<-C0014136|C0460148=C0017160->C0012240->*C0460148*<-C0021641<-C0014136|C1140097=C0017160->C0017178->*C1140097*<-C0021641<-C0014136|C0012240=C0017160->*C0012240*<-C0021641<-C0020616<-C0011849|C1456590=C0017160->C0021311->*C1456590*<-C0021641<-C0014136
C0023530	C0007537	0.687307	0.208301	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0023530->C0750394->*C0000000*<-C0007537<-C0279516<-C1579327
C0019655	C0032950	0.687307	0.225068	0.062496	0.166667	0.026015	0.444444	C1456590		C1456590	C1456590=C0019655->C0021311->*C1456590*<-C0032950<-C0001617<-C0014136
C0442874	C0009806	0.808273	0.484979	0.661819	0.333333	0.088462	0.980000	C0206417		C0206417	C0206417=C0442874->*C0206417*<-C0009806
C0149651	C0013404	0.719126	0.276561	0.278150	0.200000	0.033154	0.875000	C0229962		C0229962	C0229962=C0149651->C0018563->*C0229962*<-C0013404<-C0024109
C0018991	C0070166	0.660406	0.336696	0.466097	0.142857	0.044006	0.941176	C1373233|C0679384|C0000000|C0030660|C0012634|C0012674		C0012634	C0030660=C0018991->C0007682->C0012634->*C0030660*<-C0070166<-C1320237<-C0020517|C0679384=C0018991->C0027765->*C0679384*<-C0070166<-C1320237<-C0020517<-C0021053|C0012634=C0018991->C0007682->*C0012634*<-C0070166<-C1320237<-C0020517<-C1719883|C0012674=C0018991->C0027765->*C0012674*<-C0070166<-C1320237<-C0020517<-C0021053|C1373233=C0018991->C0027765->*C1373233*<-C0070166<-C1320237<-C0020517<-C0021053|C0000000=C0018991->C0522224->C0549469->*C0000000*<-C0070166<-C0032177<-C0032188
C0026946	C0286651	0.687307	0.345939	0.479814	0.166667	0.045964	0.950495	C0549512		C0549512	C0549512=C0026946->*C0549512*<-C0286651<-C0360714<-C1320237<-C0020517
C0035435	C0009262	0.660406	0.389535	0.531478	0.142857	0.056438	0.941176	C0012674|C0679384|C1373233|C0178237|C0030660|C0012634|C1371271		C0012634	C0030660=C0035435->C0026857->C0012634->*C0030660*<-C0009262<-C1320237<-C0020517|C0679384=C0035435->C0263660->*C0679384*<-C0009262<-C1320237<-C0020517<-C0021053|C0012634=C0035435->C0026857->*C0012634*<-C0009262<-C1320237<-C0020517<-C1628518|C0012674=C0035435->C0026857->*C0012674*<-C0009262<-C1320237<-C0020517<-C0021053|C1373233=C0035435->C0026857->*C1373233*<-C0009262<-C1320237<-C0020517<-C0021053|C1371271=C0035435->C0026857->C1373233->*C1371271*<-C0009262<-C0018100<-C0013227|C0178237=C0035435->C0263660->*C0178237*<-C0009262<-C1320237<-C0020517<-C0178310
C0013404	C0220892	0.719126	0.214351	0.000000	0.200000	0.000000	0.333333	C0000000		C0000000	C0000000=C0013404->C0549657->*C0000000*<-C0220892<-C0729074
C1623038	C0018926	0.719126	0.378234	0.565134	0.200000	0.053513	0.959184	C0030660|C0012240|C0037088		C0012240	C0030660=C1623038->C0016059->*C0030660*<-C0018926<-C0019087|C0037088=C1623038->C0016059->*C0037088*<-C0018926<-C0019080|C0012240=C1623038->C0016059->C0023884->*C0012240*<-C0018926
C0877781	C0018681	0.879034	0.964065	0.995462	0.500000	0.844329	0.995215	C0018681		C0018681	C0018681=C0877781->*C0018681
C0023992	C0005632	0.758068	0.407424	0.622731	0.250000	0.061398	0.953846	C0017173		C0017173	C0017173=C0023992->C1579293->*C0017173*<-C0005632
C0920289	C0015672	0.719126	0.336258	0.465560	0.200000	0.043916	0.960000	C0012634		C0012634	C0012634=C0920289->C0004936->*C0012634*<-C0015672<-C0280950
C0878544	C0039070	0.808273	0.561244	0.824840	0.333333	0.126684	0.985507	C0018787		C0018787	C0018787=C0878544->*C0018787*<-C0039070
C0003129	C0036572	0.758068	0.338856	0.468559	0.250000	0.044456	0.969697	C1457887		C1457887	C1457887=C0003129->*C1457887*<-C0036572<-C0235031
C0036494	C0001962	0.719126	0.375017	0.513440	0.200000	0.052709	0.960000	C0012634		C0012634	C0012634=C0036494->C0017178->*C0012634*<-C0001962<-C0740858
C0242339	C0060277	0.687307	0.304842	0.371180	0.166667	0.037877	0.925373	C0201682|C1955209		C0201682	C1955209=C0242339->C0154251->C0023779->*C1955209*<-C0060277<-C0302583|C0201682=C0242339->C0154251->C0023779->*C0201682*<-C0060277<-C0302583
C0039730	C0040822	0.719126	0.221036	0.061364	0.200000	0.025526	0.500000	C0000000|C1456590		C1456590	C1456590=C0039730->C2362499->*C1456590*<-C0040822<-C1457887|C0000000=C0039730->C0477306->*C0000000*<-C0040822<-C0549469
C0009951	C0085208	0.687307	0.222530	0.061781	0.166667	0.025706	0.444444	C1368719|C0000000|C2720507|C1456590		C1456590	C1368719=C0009951->C0037088->*C1368719*<-C0085208<-C0003289<-C0013227|C1456590=C0009951->C1457887->*C1456590*<-C0085208<-C0003289<-C1456593|C0000000=C0009951->C0236101->*C0000000*<-C0085208<-C0003289<-C1579327|C2720507=C0009951->C0037088->*C2720507*<-C0085208<-C0003289<-C0013227
C0002962	C0028351	0.687307	0.223270	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0002962->C0497231->C1140145->*C0000000*<-C0028351<-C0806033
C0027121	C0025815	0.660406	0.231268	0.096757	0.142857	0.026786	0.400000	C0000000|C1456590|C1371271		C1371271	C1371271=C0027121->C0026857->C1373233->*C1371271*<-C0025815<-C0003209<-C2916913|C1456590=C0027121->C1456595->*C1456590*<-C0025815<-C0017710<-C0019932<-C0014136|C0000000=C0027121->C1456595->C1456590->*C0000000*<-C0025815<-C0003297<-C1579327
C0003128	C0152149	0.808273	0.578754	0.846378	0.333333	0.137573	0.933333	C1291681		C1291681	C1291681=C0003128->*C1291681*<-C0152149
C0013456	C0002645	0.687307	0.360495	0.523012	0.166667	0.049225	0.960000	C0000000|C0150934|C0280950|C0012634|C0549512		C0280950	C0280950=C0013456->C0030193->*C0280950*<-C0002645<-C0003232<-C0021311|C0012634=C0013456->C0013447->*C0012634*<-C0002645<-C0003232<-C0021311|C0549512=C0013456->C0030193->*C0549512*<-C0002645<-C1320237<-C0020517|C0150934=C0013456->C0013447->*C0150934*<-C0002645<-C1320237<-C0020517|C0000000=C0013456->C0549587->*C0000000*<-C0002645<-C0002680<-C2095775
C0022116	C0995182	0.616547	0.247903	0.126426	0.111111	0.028969	0.555556	C1140093|C1140168|C1140162|C1371271		C1140168	C1140162=C0022116->C0030660->C0679215->*C1140162*<-C0995182<-C0304554<-C0682475<-C0032098<-C0029235|C1140093=C0022116->C0728936->C0012634->*C1140093*<-C0995182<-C0304554<-C0682475<-C0032098<-C0029235|C1371271=C0022116->C0007222->C1373233->*C1371271*<-C0995182<-C0304554<-C2267085<-C2267084<-C0013227|C1140168=C0022116->C0030660->C0277784->*C1140168*<-C0995182<-C0304554<-C0682475<-C0032098<-C0029235
C0006277	C0298130	0.660406	0.339435	0.471813	0.142857	0.044577	0.941176	C0030660|C0549512		C0549512	C0030660=C0006277->C0021368->*C0030660*<-C0298130<-C0595726<-C1320237<-C0020517|C0549512=C0006277->C0021311->*C0549512*<-C0298130<-C0595726<-C1320237<-C0020517
C0286651	C0024027	0.808273	0.925067	0.989585	0.333333	0.702681	0.986667	C0003277|C0360714		C0360714	C0003277=C0286651->*C0003277*<-C0024027|C0360714=C0286651->*C0360714*<-C0024027
C0032285	C1883552	0.719126	0.327992	0.414235	0.200000	0.042239	0.942857	C0950133		C0950133	C0950133=C0032285->C0521346->*C0950133*<-C1883552<-C3149620
C0037763	C0016860	0.687307	0.210284	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0037763->C0549469->*C0000000*<-C0016860<-C0038702<-C0599503
C0040485	C0014806	0.687307	0.340701	0.471012	0.166667	0.044844	0.950495	C0012634|C0000000		C0012634	C0012634=C0040485->C0026857->*C0012634*<-C0014806<-C0003232<-C0021311|C0000000=C0040485->C0949445->*C0000000*<-C0014806<-C0279516<-C1579327
C0011603	C0020517	0.758068	0.504842	0.669761	0.250000	0.097136	0.969072	C0030660		C0030660	C0030660=C0011603->C0021368->*C0030660*<-C0020517
C0947651	C0022614	0.687307	0.342473	0.481367	0.166667	0.045220	0.923077	C2267084		C2267084	C2267084=C0947651->C1569158->C2267101->*C2267084*<-C0022614<-C0071889
C0003850	C0022116	0.808273	0.521052	0.762198	0.333333	0.104841	0.982759	C0042373|C0728936|C1971641|C1971640|C0007222		C0042373	C0728936=C0003850->*C0728936*<-C0022116|C1971640=C0003850->*C1971640*<-C0022116|C1971641=C0003850->*C1971641*<-C0022116|C0007222=C0003850->*C0007222*<-C0022116|C0042373=C0003850->*C0042373*<-C0022116
C0018995	C0032617	0.758068	0.532011	0.802442	0.250000	0.110393	0.978723	C0028715|C0025517|C1456603|C2362507		C0025517	C1456603=C0018995->*C1456603*<-C0032617<-C0025517|C0028715=C0018995->*C0028715*<-C0032617<-C0025517|C0025517=C0018995->C0012715->*C0025517*<-C0032617|C2362507=C0018995->*C2362507*<-C0032617<-C0025517
C0025587	C0040460	0.808273	0.591115	0.856444	0.333333	0.145818	0.983871	C0030193		C0030193	C0030193=C0025587->*C0030193*<-C0040460
C0011175	C0038187	0.758068	0.515387	0.784328	0.250000	0.102081	0.978417	C0521362|C0028715|C0017187		C0028715	C0017187=C0011175->*C0017187*<-C0038187<-C0162429|C0028715=C0011175->*C0028715*<-C0038187<-C0028709|C0521362=C0011175->*C0521362*<-C0038187<-C0162429
C0009319	C0014544	0.719126	0.341067	0.472170	0.200000	0.044921	0.960784	C0679384|C0000000|C0012634|C1140097|C1333305		C1333305	C1333305=C0009319->C0017178->*C1333305*<-C0014544<-C0027765|C0679384=C0009319->C0017178->*C0679384*<-C0014544<-C0027765|C0012634=C0009319->C0017178->*C0012634*<-C0014544<-C0027765|C1140097=C0009319->C0017178->*C1140097*<-C0014544<-C0027765|C0000000=C0009319->C0549617->*C0000000*<-C0014544<-C0154721
C0011847	C0085602	0.719126	0.358911	0.491961	0.200000	0.048859	0.959184	C1373233|C0030660|C0037088|C1140097|C0012674		C0030660	C0030660=C0011847->C1535127->C0012634->*C0030660*<-C0085602|C0037088=C0011847->C1535127->C0012634->*C0037088*<-C0085602|C0012674=C0011847->C0014130->*C0012674*<-C0085602<-C0028715|C1140097=C0011847->C0014130->*C1140097*<-C0085602<-C0030660|C1373233=C0011847->C0014130->*C1373233*<-C0085602<-C0028715
C0162275	C0038187	0.758068	0.515746	0.784646	0.250000	0.102254	0.978417	C0028715		C0028715	C0028715=C0162275->*C0028715*<-C0038187<-C0028709
C0036572	C0042291	0.687307	0.209676	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0036572->C0549469->*C0000000*<-C0042291<-C0003286<-C1579327
C0018081	C0070166	0.687307	0.338495	0.470659	0.166667	0.044381	0.950495	C0030660|C0549512		C0549512	C0030660=C0018081->C0021311->*C0030660*<-C0070166<-C1320237<-C0020517|C0549512=C0018081->C0021311->*C0549512*<-C0070166<-C1320237<-C0020517
C0301532	C0039840	0.758068	0.470233	0.720008	0.250000	0.082528	0.962025	C0042890		C0042890	C0042890=C0301532->*C0042890*<-C0039840<-C0042849
C0020676	C1883552	0.719126	0.312086	0.395425	0.200000	0.039191	0.942857	C0950133		C0950133	C0950133=C0020676->C1857702->*C0950133*<-C1883552<-C3149620
C0039730	C0019045	0.879034	0.931262	0.990519	0.500000	0.723481	0.994652	C0019045		C0019045	C0019045=C0039730->*C0019045
C0206160	C0004057	0.687307	0.226090	0.056150	0.166667	0.026141	0.444444	C1368719|C2720507		C1368719	C1368719=C0206160->C0037088->*C1368719*<-C0004057<-C0003191<-C0013227|C2720507=C0206160->C0037088->*C2720507*<-C0004057<-C0003191<-C0013227
C0026946	C0079083	0.660406	0.346821	0.480901	0.142857	0.046155	0.941176	C0000000|C0220965|C1456590|C0549512|C1371271		C0549512	C0220965=C0026946->C0021311->C0280950->C0006826->*C0220965*<-C0079083<-C0003392|C0549512=C0026946->*C0549512*<-C0079083<-C0206135<-C0303489<-C1320237<-C0020517|C1371271=C0026946->C0009450->C1373233->*C1371271*<-C0079083<-C0003392<-C0013227|C1456590=C0026946->C0021311->*C1456590*<-C0079083<-C0003392<-C0013227<-C0013216|C0000000=C0026946->C0037274->C0549579->*C0000000*<-C0079083<-C0003392<-C1579327
C0026946	C0025289	0.808273	0.468175	0.714156	0.333333	0.081732	0.983871	C0021311		C0021311	C0021311=C0026946->*C0021311*<-C0025289
C0030232	C0060277	0.660406	0.302062	0.368011	0.142857	0.037384	0.911765	C0201682|C1456590		C0201682	C0201682=C0030232->C0155765->C0007222->C0007226->*C0201682*<-C0060277<-C0302583|C1456590=C0030232->C1123023->C1456601->*C1456590*<-C0060277<-C0242295<-C2362501
C0332566	C0332573	0.758068	0.267708	0.250066	0.250000	0.031800	0.869565	C0332447		C0332447	C0332447=C0332566->C0332563->*C0332447*<-C0332573
C0018834	C0020740	0.719126	0.250006	0.178483	0.200000	0.029257	0.600000	C0497525		C0497525	C0497525=C0018834->*C0497525*<-C0020740<-C1320237<-C0020517
C0995182	C0020264	0.687307	0.364188	0.508199	0.166667	0.050088	0.923077	C2267084		C2267084	C2267084=C0995182->C0304554->C2267085->*C2267084*<-C0020264<-C2741642
C0009214	C0011816	0.808273	0.591517	0.841165	0.333333	0.146095	0.986486	C1320237|C0003449		C0003449	C0003449=C0009214->*C0003449*<-C0011816|C1320237=C0009214->*C1320237*<-C0011816
C0001047	C0001443	0.808273	0.407151	0.608800	0.333333	0.061319	0.968750	C2267085		C2267085	C2267085=C0001047->*C2267085*<-C0001443
C0086073	C0032950	0.719126	0.448297	0.688234	0.200000	0.074429	0.939394	C3160088|C0013227|C0973585|C2267084|C1258064		C0973585	C2267084=C0086073->C2267087->*C2267084*<-C0032950<-C2267098|C0973585=C0086073->C1579326->*C0973585*<-C0032950<-C1579384|C1258064=C0086073->C0282555->*C1258064*<-C0032950<-C0003209|C3160088=C0086073->C1268905->*C3160088*<-C0032950<-C0001617|C0013227=C0086073->C0282555->*C0013227*<-C0032950<-C0003209
C0037763	C0151818	0.808273	0.860768	0.977048	0.333333	0.519116	0.990566	C0027765|C0427194|C0392702		C0392702	C0392702=C0037763->*C0392702*<-C0151818|C0027765=C0037763->*C0027765*<-C0151818|C0427194=C0037763->*C0427194*<-C0151818
C0011991	C0007537	0.719126	0.248467	0.177391	0.200000	0.029046	0.600000	C0497525		C0497525	C0497525=C0011991->*C0497525*<-C0007537<-C1320237<-C0020517
C0007559	C0007561	0.808273	0.862841	0.977679	0.333333	0.524209	0.987500	C2266959|C2267087|C0304320|C0279516|C0003232		C0304320	C0304320=C0007559->*C0304320*<-C0007561|C0279516=C0007559->*C0279516*<-C0007561|C2266959=C0007559->*C2266959*<-C0007561|C0003232=C0007559->*C0003232*<-C0007561|C2267087=C0007559->*C2267087*<-C0007561
C0030193	C0026549	0.719126	0.397656	0.543915	0.200000	0.058638	0.960000	C0549512		C0549512	C0549512=C0030193->*C0549512*<-C0026549<-C1320237<-C0020517
C0027358	C0015846	0.758068	0.511095	0.776742	0.250000	0.100039	0.963855	C0027409|C0027415|C0002772|C0002771|C0376196		C0376196	C0002771=C0027358->C0026549->*C0002771*<-C0015846|C0027409=C0027358->C0026549->*C0027409*<-C0015846|C0376196=C0027358->C0682985->*C0376196*<-C0015846|C0027415=C0027358->C0026549->*C0027415*<-C0015846|C0002772=C0027358->C0026549->*C0002772*<-C0015846
C0042384	C0018991	0.719126	0.343427	0.474362	0.200000	0.045423	0.960000	C0012634		C0012634	C0012634=C0042384->C0728936->*C0012634*<-C0018991<-C0007682
C0009262	C0033209	0.808273	0.683804	0.915582	0.333333	0.225614	0.974359	C0018100		C0018100	C0018100=C0009262->*C0018100*<-C0033209
C0126174	C0216784	0.808273	0.937266	0.991561	0.333333	0.744227	0.987342	C1449680|C0521942|C0003364|C0039703		C1449680	C1449680=C0126174->*C1449680*<-C0216784|C0003364=C0126174->*C0003364*<-C0216784|C0039703=C0126174->*C0039703*<-C0216784|C0521942=C0126174->*C0521942*<-C0216784
C1623038	C0002871	0.687307	0.344685	0.474405	0.166667	0.045693	0.949495	C1140097|C0030660|C0037088		C0030660	C0030660=C1623038->C0016059->*C0030660*<-C0002871<-C0018939<-C0012634|C0037088=C1623038->C0016059->*C0037088*<-C0002871<-C0018939<-C0012634|C1140097=C1623038->C0016059->C0030660->*C1140097*<-C0002871<-C0018939
C0055003	C0004899	0.660406	0.220457	0.061203	0.142857	0.025457	0.400000	C0000000|C1456590		C1456590	C1456590=C0055003->C0003232->C0021311->*C1456590*<-C0004899<-C0021267<-C1257890|C0000000=C0055003->C0279516->C1579327->*C0000000*<-C0004899<-C0021267<-C0085936
C0037354	C0042214	0.808273	0.987010	0.998454	0.333333	0.940665	0.988235	C1532229|C0032870		C1532229	C1532229=C0037354->*C1532229*<-C0042214|C0032870=C0037354->*C0032870*<-C0042214
C0038187	C0152149	0.719126	0.488560	0.752098	0.200000	0.089967	0.966667	C0521362|C0017187		C0017187	C0017187=C0038187->C0162429->*C0017187*<-C0152149<-C0000737|C0521362=C0038187->C0162429->*C0521362*<-C0152149<-C0000737
C0031763	C0011603	0.719126	0.259376	0.000000	0.200000	0.000000	0.333333	C0000000		C0000000	C0000000=C0031763->*C0000000*<-C0011603<-C1123023<-C0221907
C0011777	C0246719	0.758068	0.408416	0.621414	0.250000	0.061686	0.979866	C1320237		C1320237	C1320237=C0011777->*C1320237*<-C0246719<-C0012544
