Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
C0010592	C0032950	0.578260	0.341852	0.429412	0.166667	0.049673	0.736842	C1320237		C1320237	C1320237=C0010592->C1445635->*C1320237*<-C0032950<-C0017710<-C0582125
C0037763	C0036396	0.510546	0.304113	0.274068	0.125000	0.041817	0.533333	C1290906		C1290906	C1290906=C0037763->C0427194->*C1290906*<-C0036396<-C0031121<-C0027796<-C0423717<-C0458087
C0003128	C0152149	0.741411	0.513150	0.765635	0.333333	0.108514	0.875000	C1291681		C1291681	C1291681=C0003128->*C1291681*<-C0152149
C0022116	C0995182	0.000000	0.374746	0.000000	0.000000	0.000000	0.000000				
C0006277	C0298130	0.396269	0.240575	0.060892	0.076923	0.031295	0.250000	C2720507		C2720507	C2720507=C0006277->C1285331->C1285332->C1290884->C0012634->C0037088->*C2720507*<-C0298130<-C0595726<-C0304440<-C0006280<-C0282686<-C0013227
C0286651	C0024027	0.741411	0.685623	0.906351	0.333333	0.238330	0.909091	C0360714		C0360714	C0360714=C0286651->*C0360714*<-C0024027
C0032285	C1883552	0.435590	0.247998	0.062923	0.090909	0.032373	0.285714	C2720507		C2720507	C2720507=C0032285->C1285331->C1285332->C1290884->C0012634->C0037088->*C2720507*<-C1883552<-C0442795<-C0442719<-C1285164
C0037763	C0016860	0.458023	0.253111	0.064361	0.100000	0.033137	0.307692	C2720507		C2720507	C2720507=C0037763->C0427194->C1290906->C0037088->*C2720507*<-C0016860<-C0304487<-C0012798<-C0007220<-C0013227
C0040485	C0014806	0.415109	0.235569	0.059559	0.083333	0.030589	0.266667	C2720507		C2720507	C2720507=C0040485->C1290143->C0558385->C1290853->C0012634->C0037088->*C2720507*<-C0014806<-C0003240<-C0279516<-C0003204<-C0013227
C0011603	C0020517	0.541977	0.395958	0.362995	0.142857	0.063579	0.571429	C0012634		C0012634	C0012634=C0011603->C1285333->C1285332->C1290884->*C0012634*<-C0020517<-C1628518
C0947651	C0022614	0.000000	0.361563	0.000000	0.000000	0.000000	0.000000				
C0003850	C0022116	0.621175	0.450193	0.646783	0.200000	0.081426	0.800000	C0042373		C0042373	C0042373=C0003850->C0852949->*C0042373*<-C0022116<-C0232352
C0018995	C0032617	0.578260	0.373213	0.524789	0.166667	0.057313	0.666667	C0025517		C0025517	C0025517=C0018995->C0282193->C0012715->C0154260->*C0025517*<-C0032617
C0025587	C0040460	0.541977	0.447816	0.675384	0.142857	0.080547	0.727273	C0458087		C0458087	C0458087=C0025587->C0151825->C0026858->*C0458087*<-C0040460<-C0015468<-C0578055
C0011175	C0038187	0.510546	0.278250	0.244686	0.125000	0.037164	0.533333	C0012634		C0012634	C0012634=C0011175->C0267995->C0267994->C0025517->*C0012634*<-C0038187<-C0162429<-C0028709
C0009319	C0014544	0.510546	0.371609	0.458876	0.125000	0.056895	0.631579	C1302710|C1290853		C1302710	C1302710=C0009319->C0009373->C0341321->C0021831->C0266805->*C1302710*<-C0014544<-C0006111|C1290853=C0009319->C0578878->C1285331->C1285332->*C1290853*<-C0014544<-C0006111<-C1302710
C0011847	C0085602	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000				
C0162275	C0038187	0.510546	0.256150	0.178258	0.125000	0.033600	0.461538	C0037088		C0037088	C0037088=C0162275->C1290915->C2711906->*C0037088*<-C0038187<-C0162429<-C0028709<-C0012634
C0054836	C0717550	0.578260	0.457030	0.683055	0.166667	0.084005	0.782609	C0003364		C0003364	C0003364=C0054836->C0304515->C0001645->*C0003364*<-C0717550<-C0521942
C0301532	C0039840	0.621175	0.532428	0.782192	0.200000	0.118489	0.846154	C0042890		C0042890	C0042890=C0301532->*C0042890*<-C0039840<-C0042849<-C0259754
C0020676	C1883552	0.435590	0.239799	0.060684	0.090909	0.031185	0.285714	C2720507		C2720507	C2720507=C0020676->C0040128->C0558385->C1290853->C0012634->C0037088->*C2720507*<-C1883552<-C0442795<-C0442719<-C1285164
C0039730	C0019045	0.741411	0.765459	0.935809	0.333333	0.343040	0.875000	C0019045		C0019045	C0019045=C0039730->C1960031->*C0019045
C0026946	C0025289	0.541977	0.347917	0.311137	0.142857	0.051067	0.571429	C0012634		C0012634	C0012634=C0026946->C0009450->*C0012634*<-C0025289<-C1285331<-C1285332<-C1290884
C0030232	C0060277	0.396269	0.226501	0.057215	0.076923	0.029349	0.250000	C2720507		C2720507	C2720507=C0030232->C0678215->C1287497->C0424449->C0427350->C0037088->*C2720507*<-C0060277<-C1298637<-C0302583<-C0018928<-C0018938<-C0013227
C0332566	C0332573	0.673698	0.297922	0.325783	0.250000	0.040653	0.769231	C0332447		C0332447	C0332447=C0332566->C0332563->*C0332447*<-C0332573
C0018834	C0020740	0.415109	0.233201	0.058938	0.083333	0.030260	0.266667	C2720507		C2720507	C2720507=C0018834->C0221727->C0577006->C1320355->C1290906->C0037088->*C2720507*<-C0020740<-C0003211<-C0003209<-C0002771<-C0013227
C0995182	C0020264	0.000000	0.374208	0.000000	0.000000	0.000000	0.000000				
C0009214	C0011816	0.578260	0.557216	0.800352	0.166667	0.132675	0.814815	C0242402|C0376196		C0242402	C0242402=C0009214->C0031368->*C0242402*<-C0011816<-C0360196<-C0360445|C0376196=C0009214->C0031368->*C0376196*<-C0011816<-C0360196<-C0360445
C0001047	C0001443	0.541977	0.366965	0.512005	0.142857	0.055703	0.700000	C0576728|C0013227		C0576728	C0576728=C0001047->C0002527->C0002520->*C0576728*<-C0001443<-C0034136<-C0556144|C0013227=C0001047->C0026698->C0282686->*C0013227*<-C0001443<-C0003195<-C0007220
C0086073	C0032950	0.578260	0.349619	0.438577	0.166667	0.051465	0.736842	C1320237		C1320237	C1320237=C0086073->C0360195->*C1320237*<-C0032950<-C0017710<-C0582125
C0007559	C0007561	0.741411	0.725787	0.927761	0.333333	0.286252	0.928571	C0304320		C0304320	C0304320=C0007559->*C0304320*<-C0007561
C0030193	C0026549	0.458023	0.286816	0.074657	0.100000	0.038645	0.307692	C2720507		C2720507	C2720507=C0030193->C0234185->C1291731->C0422837->C0037088->*C2720507*<-C0026549<-C0376196<-C0007680<-C0013227
C0027358	C0015846	0.578260	0.338241	0.425171	0.166667	0.048862	0.736842	C1320237		C1320237	C1320237=C0027358->*C1320237*<-C0015846<-C0360464<-C1268914<-C0003360
C0001824	C0854467	0.578260	0.414499	0.615974	0.166667	0.069191	0.666667	C1292123		C1292123	C1292123=C0001824->C0023530->C0010828->*C1292123*<-C0854467<-C0427694
C0013428	C0019079	0.482823	0.274522	0.247022	0.111111	0.036537	0.500000	C1290906		C1290906	C1290906=C0013428->C0000737->C0578056->C0458087->*C1290906*<-C0019079<-C0232516<-C0577917<-C0425442
C0042384	C0018991	0.541977	0.342723	0.371445	0.142857	0.049871	0.666667	C1285159		C1285159	C1285159=C0042384->C1290889->C1285333->*C1285159*<-C0018991<-C0007682<-C0027765
C0917801	C0086140	0.510546	0.238598	0.060362	0.125000	0.031014	0.363636	C2720507		C2720507	C2720507=C0917801->C0700201->C0851578->C0012634->C0037088->*C2720507*<-C0086140<-C0013227
C0009262	C0033209	0.621175	0.757112	0.942113	0.200000	0.330223	0.818182	C0018100|C1320237		C0018100	C1320237=C0009262->*C1320237*<-C0033209<-C0038760<-C1532645|C0018100=C0009262->C0360273->*C0018100*<-C0033209<-C0041983
C1623038	C0002871	0.000000	0.437198	0.000000	0.000000	0.000000	0.000000				
C0038187	C0152149	0.482823	0.256150	0.178258	0.111111	0.033600	0.428571	C0037088		C0037088	C0037088=C0038187->C0162429->C0028709->C0012634->*C0037088*<-C0152149<-C0567248<-C1320355<-C1290906
C0008947	C0026196	0.673698	0.335320	0.421752	0.250000	0.048215	0.823529	C1320237		C1320237	C1320237=C0008947->C0360333->*C1320237*<-C0026196
C0019158	C0000970	0.435590	0.256820	0.065423	0.090909	0.033703	0.285714	C2720507		C2720507	C2720507=C0019158->C1285331->C1285332->C1290884->C0012634->C0037088->*C2720507*<-C0000970<-C0280004<-C0003419<-C0013227
C0019270	C0013456	0.396269	0.234579	0.059298	0.076923	0.030451	0.250000	C2720507		C2720507	C2720507=C0019270->C0333056->C0333010->C0332447->C1260954->C1268086->*C2720507*<-C0013456<-C0578044<-C0423477<-C0455931<-C1290906<-C0037088
C0003862	C0717550	0.435590	0.242732	0.061476	0.090909	0.031605	0.285714	C2720507		C2720507	C2720507=C0003862->C0026858->C0426779->C1290906->C0037088->*C2720507*<-C0717550<-C0521942<-C0003364<-C0007220<-C0013227
C0018021	C0011644	0.000000	0.379329	0.000000	0.000000	0.000000	0.000000				
C0004134	C0001962	0.510546	0.247389	0.062754	0.125000	0.032284	0.363636	C2720507		C2720507	C2720507=C0004134->C0575091->C0427350->C0037088->*C2720507*<-C0001962<-C1690586<-C0013227
C0043528	C0004576	0.510546	0.313428	0.367222	0.125000	0.043633	0.533333	C1285556		C1285556	C1285556=C0043528->*C1285556*<-C0004576<-C0276848<-C0343773<-C0033740<-C0030499<-C0009450
C0043167	C0023343	0.510546	0.423705	0.622091	0.125000	0.072158	0.666667	C0004623		C0004623	C0004623=C0043167->C0006015->C1319381->C0085423->*C0004623*<-C0023343<-C0026918<-C1299528
C0035508	C0034642	0.741411	0.814889	0.961295	0.333333	0.429804	0.900000	C0425542		C0425542	C0425542=C0035508->*C0425542*<-C0034642
C0002962	C0014563	0.482823	0.240656	0.060914	0.111111	0.031307	0.333333	C2720507		C2720507	C2720507=C0002962->C1300028->C0012634->C0037088->*C2720507*<-C0014563<-C0039052<-C0004382<-C0013227
C0004153	C0002962	0.578260	0.277101	0.243681	0.166667	0.036969	0.615385	C0012634		C0012634	C0012634=C0004153->C0003850->C1285162->*C0012634*<-C0002962<-C1300028
C0019158	C0018926	0.541977	0.291059	0.256089	0.142857	0.039400	0.571429	C0012634		C0012634	C0012634=C0019158->C1285331->C1285332->C1290884->*C0012634*<-C0018926<-C0042963
C0027358	C0026549	0.741411	0.539800	0.782030	0.333333	0.122542	0.888889	C2584404|C1320237		C2584404	C2584404=C0027358->*C2584404*<-C0026549|C1320237=C0027358->*C1320237*<-C0026549
C0232955	C0232962	0.396269	0.254518	0.177133	0.076923	0.033351	0.333333	C0037088		C0037088	C0037088=C0232955->C0232950->C0025345->C1263764->C0012634->*C0037088*<-C0232962<-C1298762<-C0567297<-C1291681<-C1291680<-C0574125<-C0427350
C0011991	C0009262	0.458023	0.228357	0.057687	0.100000	0.029599	0.307692	C2720507		C2720507	C2720507=C0011991->C0476288->C1689949->C0037088->*C2720507*<-C0009262<-C0360273<-C0018100<-C1298773<-C0013227
C0027121	C0026848	0.836849	0.653180	0.848855	0.500000	0.205544	0.923077	C0026848		C0026848	C0026848=C0027121->*C0026848
C0006277	C0023992	0.435590	0.240596	0.060898	0.090909	0.031299	0.285714	C2720507		C2720507	C2720507=C0006277->C1285331->C1285332->C1290884->C0012634->C0037088->*C2720507*<-C0023992<-C0003292<-C0017173<-C0013227
C0013428	C0008809	0.435590	0.230474	0.058231	0.090909	0.029886	0.285714	C2720507		C2720507	C2720507=C0013428->C0000737->C0578056->C0458087->C1290906->C0037088->*C2720507*<-C0008809<-C1533693<-C0034423<-C0013227
C0282386	C0536495	0.741411	0.675665	0.902192	0.333333	0.227746	0.916667	C1533693		C1533693	C1533693=C0282386->*C1533693*<-C0536495
C0011847	C0162275	0.000000	0.359058	0.000000	0.000000	0.000000	0.000000				
C0011175	C0017160	0.458023	0.284679	0.250362	0.100000	0.038270	0.470588	C0012634		C0012634	C0012634=C0011175->C0267995->C0267994->C0025517->*C0012634*<-C0017160<-C0017152<-C1285331<-C1285332<-C1290884
C0034880	C0005740	0.415109	0.226486	0.057211	0.083333	0.029347	0.266667	C2720507		C2720507	C2720507=C0034880->C0013447->C0395797->C1290853->C0012634->C0037088->*C2720507*<-C0005740<-C0010861<-C0003236<-C0003392<-C0013227
C0008168	C0007561	0.578260	0.440543	0.653771	0.166667	0.077919	0.800000	C0279516		C0279516	C0279516=C0008168->*C0279516*<-C0007561<-C0304320<-C2266959<-C0026458
C0007537	C0007557	0.741411	0.725787	0.927761	0.333333	0.286252	0.928571	C0304319		C0304319	C0304319=C0007537->*C0304319*<-C0007557
C0014806	C0023660	0.482823	0.349642	0.427327	0.111111	0.051470	0.636364	C1532646|C0013227|C0029224		C1532646	C1532646=C0014806->C0003240->C1320237->*C1532646*<-C0023660<-C0360090<-C0002934<-C1532651<-C1532650|C0013227=C0014806->C0003240->C0279516->C0003204->*C0013227*<-C0023660<-C0360090<-C0002934<-C0002932|C0029224=C0014806->C0003240->C0282563->C0022947->*C0029224*<-C0023660<-C0360090<-C0576733<-C0576728
C0007398	C0023380	0.510546	0.305985	0.337517	0.125000	0.042176	0.533333	C0427350		C0427350	C0427350=C0007398->C1291705->C0574125->*C0427350*<-C0023380<-C0015672<-C1290919<-C0424449
C0020517	C0018834	0.482823	0.312055	0.220455	0.111111	0.043360	0.428571	C0037088		C0037088	C0037088=C0020517->C1628518->C0012634->*C0037088*<-C0018834<-C0221727<-C0577006<-C1320355<-C1290906
C0085602	C0032617	0.000000	0.359815	0.000000	0.000000	0.000000	0.000000				
C1623038	C0286651	0.000000	0.366654	0.000000	0.000000	0.000000	0.000000				
C0038450	C0037384	0.673698	0.559917	0.814533	0.250000	0.134320	0.823529	C1291004		C1291004	C1291004=C0038450->C1287665->*C1291004*<-C0037384
C0004147	C0016860	0.578260	0.334736	0.421070	0.166667	0.048087	0.736842	C1320237		C1320237	C1320237=C0004147->C0304516->C0001645->*C1320237*<-C0016860<-C0354100
C0242453	C0008809	0.435590	0.230023	0.058114	0.090909	0.029825	0.285714	C2720507		C2720507	C2720507=C0242453->C0033575->C1302710->C1290853->C0012634->C0037088->*C2720507*<-C0008809<-C1533693<-C0034423<-C0013227
C0085636	C0025287	0.541977	0.273750	0.246342	0.142857	0.036409	0.571429	C1290906		C1290906	C1290906=C0085636->C0423216->C0456753->*C1290906*<-C0025287<-C0576482<-C0422878
C0011175	C0013369	0.458023	0.281711	0.247730	0.100000	0.037755	0.470588	C0012634		C0012634	C0012634=C0011175->C0267995->C0267994->C0025517->*C0012634*<-C0013369<-C0178238<-C1112209<-C0578491<-C1290853
C0014025	C0065374	0.741411	0.630279	0.871408	0.333333	0.185155	0.909091	C0003015		C0003015	C0003015=C0014025->*C0003015*<-C0065374
C0206160	C0018926	0.541977	0.326422	0.410490	0.142857	0.046297	0.571429	C2711906		C2711906	C2711906=C0206160->C0580380->C1292123->*C2711906*<-C0018926<-C0577081<-C2711234
C0041948	C0751229	0.000000	0.364943	0.000000	0.000000	0.000000	0.000000				
C0026848	C0234369	0.510546	0.310506	0.219187	0.125000	0.043055	0.461538	C0037088		C0037088	C0037088=C0026848->C1290853->C0012634->*C0037088*<-C0234369<-C0040822<-C0427086<-C1689949
C0041948	C0023870	0.458023	0.232592	0.058779	0.100000	0.030176	0.307692	C2720507		C2720507	C2720507=C0041948->C0025517->C0012634->C0037088->*C2720507*<-C0023870<-C0003289<-C0033978<-C0007680<-C0013227
C0162275	C0021641	0.510546	0.234366	0.059243	0.125000	0.030422	0.363636	C2720507		C2720507	C2720507=C0162275->C1290915->C2711906->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
C0553735	C0242453	0.482823	0.274046	0.246603	0.111111	0.036458	0.500000	C1290906		C1290906	C1290906=C0553735->C0426524->C0426522->C0424722->*C1290906*<-C0242453<-C0033575<-C1302710<-C1290853
C0005716	C0036572	0.482823	0.301379	0.211839	0.111111	0.041299	0.428571	C0037088		C0037088	C0037088=C0005716->C0276697->C0026946->C0009450->C0012634->*C0037088*<-C0036572<-C0730595<-C1290906
C0006840	C0392071	0.482823	0.296020	0.260604	0.111111	0.040302	0.500000	C0012634		C0012634	C0012634=C0006840->C0276697->C0026946->C0009450->*C0012634*<-C0392071<-C0033575<-C1302710<-C1290853
C0019134	C0033603	0.621175	0.380538	0.526235	0.200000	0.059260	0.818182	C0033684|C1320237		C0033684	C1320237=C0019134->*C1320237*<-C0033603<-C1320162<-C1532645|C0033684=C0019134->C0017973->*C0033684*<-C0033603<-C1320162
C0878544	C0034642	0.458023	0.290393	0.203252	0.100000	0.039280	0.400000	C0037088		C0037088	C0037088=C0878544->C0018799->C0577785->C1320355->C1290906->*C0037088*<-C0034642<-C0425542<-C1291005<-C0427350
C0026946	C0030193	0.510546	0.370276	0.272188	0.125000	0.056550	0.461538	C0037088		C0037088	C0037088=C0026946->C0009450->C0012634->*C0037088*<-C0030193<-C0234185<-C1291731<-C0422837
C0033687	C0026196	0.415109	0.242939	0.061532	0.083333	0.031635	0.266667	C2720507		C2720507	C2720507=C0033687->C1291658->C0577165->C1562648->C0579140->C0578533->C1290906->C0037088->*C2720507*<-C0026196<-C1443798<-C0013227
C0002962	C0013404	0.482823	0.303228	0.273231	0.111111	0.041649	0.500000	C1290906		C1290906	C1290906=C0002962->C0008031->C0578056->C0458087->*C1290906*<-C0013404<-C1287669<-C0577969<-C0425442
C0004610	C0376288	0.482823	0.277438	0.249600	0.111111	0.037026	0.500000	C1290906		C1290906	C1290906=C0004610->C2317548->C2316161->*C1290906*<-C0376288<-C1263864<-C0547030<-C0042790<-C0456753
C0242339	C0286651	0.458023	0.229674	0.058024	0.100000	0.029777	0.307692	C2720507		C2720507	C2720507=C0242339->C0268195->C0025517->C0012634->C0037088->*C2720507*<-C0286651<-C0360714<-C0014432<-C0013227
C0041948	C0013911	0.482823	0.258153	0.179647	0.111111	0.033908	0.428571	C0037088		C0037088	C0037088=C0041948->C0025517->C0012634->*C0037088*<-C0013911<-C1287884<-C0577601<-C0574124<-C0427350
C0029456	C0878544	0.510546	0.347497	0.376814	0.125000	0.050969	0.631579	C1285159		C1285159	C1285159=C0029456->C0005940->C0263661->C0026857->*C1285159*<-C0878544<-C0018799<-C0025061
C0235250	C0027497	0.621175	0.396190	0.551239	0.200000	0.063647	0.750000	C1261141		C1261141	C1261141=C0235250->C0042963->C0577078->*C1261141*<-C0027497
C0242723	C0858529	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000				
C0442874	C0021641	0.458023	0.282889	0.073380	0.100000	0.037959	0.307692	C2720507		C2720507	C2720507=C0442874->C0027765->C1285159->C1290853->C0012634->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
C0018834	C0043066	0.741411	0.839334	0.969306	0.333333	0.480507	0.900000	C0559234		C0559234	C0559234=C0018834->*C0559234*<-C0043066
C0036494	C0149651	0.458023	0.225574	0.056980	0.100000	0.029226	0.307692	C2720507		C2720507	C2720507=C0036494->C0026603->C1633746->C0037088->*C2720507*<-C0149651<-C1265981<-C0332447<-C1260954<-C1268086
C0060277	C0060277	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	C0060277		C0060277	C0060277=C0060277
C0008350	C0006277	0.621175	0.351084	0.434412	0.200000	0.051810	0.750000	C1302710		C1302710	C1302710=C0008350->C0005424->*C1302710*<-C0006277<-C0006261
C0007716	C0076275	0.510546	0.330325	0.415928	0.125000	0.047129	0.666667	C1320237		C1320237	C1320237=C0007716->C0304317->C2266959->C0026458->C0282215->C1532645->*C1320237*<-C0076275
C0006309	C0043528	0.541977	0.314071	0.367935	0.142857	0.043761	0.571429	C1285556		C1285556	C1285556=C0006309->C1319381->C0085423->C0004623->C0009450->*C1285556*<-C0043528
C0001927	C0298130	0.578260	0.496467	0.735123	0.166667	0.100563	0.800000	C1320237|C0006280		C0006280	C0006280=C0001927->C1272573->*C0006280*<-C0298130<-C0595726<-C0304440|C1320237=C0001927->C1272573->C0039052->*C1320237*<-C0298130<-C0595726
C0004899	C0042313	0.000000	0.363370	0.000000	0.000000	0.000000	0.000000				
C0020459	C0011847	0.000000	0.365058	0.000000	0.000000	0.000000	0.000000				
C0018546	C0004899	0.000000	0.367420	0.000000	0.000000	0.000000	0.000000				
C0004147	C0025859	0.741411	0.701812	0.915091	0.333333	0.256597	0.923077	C0304516|C0033442		C0304516	C0304516=C0004147->*C0304516*<-C0025859|C0033442=C0004147->*C0033442*<-C0025859
C0038187	C0003123	0.000000	0.361693	0.000000	0.000000	0.000000	0.000000				
C0002962	C0011991	0.541977	0.262737	0.182860	0.142857	0.034625	0.500000	C0037088		C0037088	C0037088=C0002962->C1300028->C0012634->*C0037088*<-C0011991<-C0476288<-C1689949
C0005367	C0039286	0.415109	0.288910	0.258077	0.083333	0.039016	0.352941	C0439861		C0439861	C0439861=C0005367->C0007026->C0443356->C0443355->C0443354->C0729758->*C0439861*<-C0039286<-C1320237<-C1532646<-C1531495<-C1320236
C0016860	C0024730	0.673698	0.333431	0.419547	0.250000	0.047802	0.823529	C1320237		C1320237	C1320237=C0016860->C0354100->*C1320237*<-C0024730
C0041948	C0553735	0.482823	0.277563	0.249710	0.111111	0.037047	0.500000	C1290906		C1290906	C1290906=C0041948->C0022658->C1302710->C1290853->*C1290906*<-C0553735<-C0426524<-C0426522<-C0424722
C0021167	C0016860	0.435590	0.246200	0.062426	0.090909	0.032109	0.285714	C2720507		C2720507	C2720507=C0021167->C0231360->C0424449->C0427350->C0037088->*C2720507*<-C0016860<-C0304487<-C0012798<-C0007220<-C0013227
C0070166	C0060657	0.621175	0.332181	0.418089	0.200000	0.047530	0.777778	C1320237		C1320237	C1320237=C0070166->*C1320237*<-C0060657<-C1272573<-C0039052
C0040038	C0019134	0.435590	0.242686	0.061464	0.090909	0.031598	0.285714	C2720507		C2720507	C2720507=C0040038->C2586211->C0040053->C1285556->C1298232->*C2720507*<-C0019134<-C0360593<-C0003280<-C0018938<-C0013227
C0015300	C0242453	0.510546	0.296877	0.307655	0.125000	0.040460	0.588235	C1290853		C1290853	C1290853=C0015300->C1299547->C1269791->C1290856->*C1290853*<-C0242453<-C0033575<-C1302710
C0041948	C0004057	0.482823	0.240123	0.060771	0.111111	0.031231	0.333333	C2720507		C2720507	C2720507=C0041948->C0025517->C0012634->C0037088->*C2720507*<-C0004057<-C0085826<-C0018938<-C0013227
C0006982	C0018242	0.578260	0.335893	0.422423	0.166667	0.048341	0.736842	C1320237		C1320237	C1320237=C0006982->C0013023->C0178601->*C1320237*<-C0018242<-C1445637
C0020517	C0004899	0.000000	0.461007	0.000000	0.000000	0.000000	0.000000				
C0019270	C0018021	0.396269	0.243811	0.061770	0.076923	0.031761	0.250000	C2720507		C2720507	C2720507=C0019270->C0333056->C0333010->C0332447->C1260954->C1268086->*C2720507*<-C0018021<-C0040128<-C0558385<-C1290853<-C0012634<-C0037088
C0011175	C0039070	0.482823	0.281891	0.247889	0.111111	0.037786	0.500000	C0012634		C0012634	C0012634=C0011175->C0267995->C0267994->C0025517->*C0012634*<-C0039070<-C0007222<-C1285159<-C1290853
C0553735	C0037384	0.510546	0.273595	0.246206	0.125000	0.036383	0.533333	C1290906		C1290906	C1290906=C0553735->C0426524->C0426522->C0424722->*C1290906*<-C0037384<-C0037090<-C0425442
C0206160	C0043031	0.458023	0.228311	0.057675	0.100000	0.029593	0.307692	C2720507		C2720507	C2720507=C0206160->C0580380->C1292123->C2711906->C0037088->*C2720507*<-C0043031<-C0035805<-C0031253<-C0013227
C0231851	C0032617	0.415109	0.273409	0.246043	0.083333	0.036352	0.421053	C1290906		C1290906	C1290906=C0231851->C0231844->C1287674->C1287673->C0577969->C0425442->*C1290906*<-C0032617<-C0042075<-C0080276<-C1285159<-C1290853
C0003864	C0035435	0.673698	0.425437	0.561027	0.250000	0.072730	0.823529	C0026857		C0026857	C0026857=C0003864->C1285339->*C0026857*<-C0035435
C0036396	C0102118	0.435590	0.229810	0.058060	0.090909	0.029796	0.285714	C2720507		C2720507	C2720507=C0036396->C0031121->C0027796->C1300028->C0012634->C0037088->*C2720507*<-C0102118<-C0012544<-C0521941<-C0013227
C0011053	C0029877	0.000000	0.389181	0.000000	0.000000	0.000000	0.000000				
C0021359	C0003128	0.621175	0.508214	0.751953	0.200000	0.106098	0.750000	C1291680		C1291680	C1291680=C0021359->C0577274->*C1291680*<-C0003128<-C1291681
C0006277	C0073992	0.415109	0.240873	0.060973	0.083333	0.031338	0.266667	C2720507		C2720507	C2720507=C0006277->C1285331->C1285332->C1290884->C0012634->C0037088->*C2720507*<-C0073992<-C1272573<-C0039052<-C0004382<-C0013227
C0026946	C0019655	0.741411	0.650605	0.857094	0.333333	0.203144	0.857143	C0026946		C0026946	C0026946=C0026946*<-C0019655<-C0276698
C0006644	C0039771	0.741411	0.735404	0.929552	0.333333	0.299089	0.916667	C0031638|C0066447		C0066447	C0031638=C0006644->*C0031638*<-C0039771|C0066447=C0006644->*C0066447*<-C0039771
C0175848	C0043066	0.482823	0.272898	0.245595	0.111111	0.036267	0.500000	C1290906		C1290906	C1290906=C0175848->C1290996->C0579140->C0578533->*C1290906*<-C0043066<-C0559234<-C0232483<-C0426573
C0076275	C0025598	0.673698	0.336773	0.423452	0.250000	0.048536	0.823529	C1320237		C1320237	C1320237=C0076275->*C1320237*<-C0025598<-C0005382
C0086543	C0011847	0.000000	0.378396	0.000000	0.000000	0.000000	0.000000				
C1257763	C0162429	0.741411	0.650276	0.864225	0.333333	0.202839	0.833333	C0028709		C0028709	C0028709=C1257763->*C0028709*<-C0162429
C0009951	C0014544	0.000000	0.397101	0.000000	0.000000	0.000000	0.000000				
C0010520	C0016410	0.510546	0.237471	0.060062	0.125000	0.030855	0.363636	C2720507		C2720507	C2720507=C0010520->C0037088->*C2720507*<-C0016410<-C0042849<-C0259754<-C0042890<-C0013227
C0021359	C0005747	0.458023	0.263151	0.183153	0.100000	0.034690	0.400000	C0037088		C0037088	C0037088=C0021359->C0577274->C1291680->C0574125->C0427350->*C0037088*<-C0005747<-C0037763<-C0427194<-C1290906
C0442874	C0011847	0.000000	0.453726	0.000000	0.000000	0.000000	0.000000				
C0014806	C0002144	0.621175	0.339847	0.427055	0.200000	0.049221	0.777778	C1320237		C1320237	C1320237=C0014806->C0003240->*C1320237*<-C0002144<-C0302609
C0018834	C0081876	0.415109	0.228250	0.057660	0.083333	0.029584	0.266667	C2720507		C2720507	C2720507=C0018834->C0221727->C0577006->C1320355->C1290906->C0037088->*C2720507*<-C0081876<-C0358591<-C0353838<-C0017173<-C0013227
C0030232	C1883552	0.435590	0.225574	0.056980	0.090909	0.029226	0.285714	C2720507		C2720507	C2720507=C0030232->C0678215->C1287497->C0424449->C0427350->C0037088->*C2720507*<-C1883552<-C0442795<-C0442719<-C1285164
C0231451	C0017245	0.458023	0.226550	0.057227	0.100000	0.029356	0.307692	C2720507		C2720507	C2720507=C0231451->C0575102->C0427350->C0037088->*C2720507*<-C0017245<-C0358700<-C0003367<-C0007220<-C0013227
C0020676	C0040165	0.415109	0.247996	0.062923	0.083333	0.032373	0.266667	C2720507		C2720507	C2720507=C0020676->C0040128->C0558385->C1290853->C0012634->C0037088->*C2720507*<-C0040165<-C0279175<-C0019928<-C0360511<-C0013227
C0239779	C0221169	0.673698	0.517463	0.771862	0.250000	0.110670	0.857143	C0026650		C0026650	C0026650=C0239779->*C0026650*<-C0221169<-C0015371
C0086140	C0002658	0.578260	0.329879	0.389934	0.166667	0.047033	0.736842	C0439861|C0013227		C0013227	C0439861=C0086140->C0013227->*C0439861*<-C0002658<-C0443078<-C0687130|C0013227=C0086140->*C0013227*<-C0002658<-C0002763<-C0304402<-C0007680
C0013369	C0012833	0.458023	0.275071	0.191740	0.100000	0.036629	0.400000	C0037088		C0037088	C0037088=C0013369->C0178238->C1112209->C0578491->C1290853->C0012634->*C0037088*<-C0012833<-C0424575<-C1287406
C0015300	C0040165	0.415109	0.239387	0.060573	0.083333	0.031126	0.266667	C2720507		C2720507	C2720507=C0015300->C1299547->C0423213->C0456753->C1290906->C0037088->*C2720507*<-C0040165<-C0279175<-C0019928<-C0360511<-C0013227
